OHA,OHAKEA,OHAKEA,OHAKEA/NZ:RAF BASE,OHA,Y,NULL,NZ,AUSTL,ITC3,NZ084,174.8,-41.5,NULL,N
OHC,NORTHEAST CAPE,NORTHEAST CAPE,NORTHEAST CAPE/AK/US:AFS,OHC,Y,AK,US,NAMER,ITC1,US111,-163.9,69.02,3659,N
OHD,OHRID,OHRID,OHRID/MK,OHD,Y,NULL,MK,EUROP,ITC2,MK159,20.75,41.18,3660,N
OHI,OSHAKATI,OSHAKATI,OSHAKATI/NA,OHI,Y,NULL,NA,AFRIC,ITC2,NA004,15.7,-17.78,NULL,N
OHO,OKHOTSK,OKHOTSK,OKHOTSK/RU,OHO,Y,NULL,RU,EURAS,ITC2,RU147,143.1,59.42,NULL,N
OHP,OBAN HPT,OBAN HPT,OBAN HPT/GB:HELIPORT,OBN,Y,NULL,GB,EUROP,ITC2,GB053,-5.5,56.58,NULL,N
OHR,WYK AUF FOEHR,WYK AUF FOEHR,WYK AUF FOEHR/DE,OHR,Y,NULL,DE,EUROP,ITC2,DE040,8.667,54.67,NULL,N
OHT,KOHAT,KOHAT,KOHAT/PK,OHT,Y,NULL,PK,ASIA,ITC3,PK163,71.45,33.57,3663,N
OIA,OURILANDIA,OURILANDIA,OURILANDIA/PA/BR:OURILANDIA,OIA,Y,PA,BR,SAMER,ITC1,BR016,-51.06,-6.776,NULL,N
OIC,NORWICH,NORWICH,NORWICH/NY/US:EATON,OIC,Y,NY,US,NAMER,ITC1,US105,-2.533,53.27,NULL,N
OIL,OIL CITY,OIL CITY,OIL CITY/PA/US:SPLANE MEMORIAL,OIL,Y,PA,US,NAMER,ITC1,US105,-79.73,42.43,NULL,N
OIM,OSHIMA,OSHIMA,OSHIMA/JP,OIM,Y,NULL,JP,ASIA,ITC3,JP,139.4,34.78,3664,N
OIR,OKUSHIRI,OKUSHIRI,OKUSHIRI/JP,OIR,Y,NULL,JP,ASIA,ITC3,JP,139.5,42.17,3665,N
OIT,OITA,OITA,OITA/JP,OIT,Y,NULL,JP,ASIA,ITC3,JP,131.6,33.25,3666,N
OJC,KANSAS CITY OJC,KANSAS CITY OJC,KANSAS CITY/MO/US:JOHNSON EXEC,MKC,Y,MO,US,NAMER,ITC1,US107,-94.73,38.85,3667,N
OKA,OKINAWA NAHA,OKINAWA NAHA,OKINAWA/JP:NAHA,OKA,Y,NULL,JP,ASIA,ITC3,JP,127.7,26.2,NULL,N
OKB,ORCHID BEACH,ORCHID BEACH,ORCHID BEACH/QL/AU:FRASER ISL,OKB,Y,QL,AU,AUSTL,ITC3,AU131,153.3,-25,NULL,N
OKC,OKLAHOMA CITY,OKLAHOMA CITY,OKLAHOMA CITY/OK/US:WILL ROGER,OKC,Y,OK,US,NAMER,ITC1,US107,-97.62,35.4,NULL,N
OKD,SAPPORO OKADAMA,SAPPORO OKADAMA,SAPPORO/JP:OKADAMA,SPK,Y,NULL,JP,ASIA,ITC3,JP,141.4,43.13,3670,N
OKE,OKINO ERABU,OKINO ERABU,OKINO ERABU/JP,OKE,Y,NULL,JP,ASIA,ITC3,JP,128.6,27.43,3671,N
OKF,OKAUKUEJO,OKAUKUEJO,OKAUKUEJO/NA,OKF,Y,NULL,NA,AFRIC,ITC2,NA004,15.93,-19.17,NULL,N
OKG,OKOYO,OKOYO,OKOYO/CG,OKG,Y,NULL,CG,AFRIC,ITC2,CG,15.07,-1.467,3672,N
OKH,OAKHAM,OAKHAM,OAKHAM/GB:COTTESMOR RAF,OKH,Y,NULL,GB,EUROP,ITC2,GB053,-0.7167,52.67,NULL,N
OKI,OKI ISLAND,OKI ISLAND,OKI ISLAND/JP,OKI,Y,NULL,JP,ASIA,ITC3,JP,133.3,36.17,3673,N
OKJ,OKAYAMA,OKAYAMA,OKAYAMA/JP,OKJ,Y,NULL,JP,ASIA,ITC3,JP,133.9,34.58,3674,N
OKK,KOKOMO,KOKOMO,KOKOMO/IN/US,OKK,Y,IN,US,NAMER,ITC1,US106,-86.07,40.53,3675,N
OKL,OKSIBIL,OKSIBIL,OKSIBIL/ID,OKL,Y,NULL,ID,SEASI,ITC3,ID063,137.5,-3.683,NULL,N
OKM,OKMULGEE,OKMULGEE,OKMULGEE/OK/US,OKM,Y,OK,US,NAMER,ITC1,US107,-95.97,35.62,NULL,N
OKN,OKONDJA,OKONDJA,OKONDJA/GA,OKN,Y,NULL,GA,AFRIC,ITC2,GA,13.78,-0.7,3676,N
OKO,TOKYO YOKOTA AFB,TOKYO YOKOTA AF,TOKYO/JP:YOKOTA AFB,TYO,Y,NULL,JP,ASIA,ITC3,JP,139.4,35.75,NULL,N
OKP,OKSAPMIN,OKSAPMIN,OKSAPMIN/PG,OKP,Y,NULL,PG,AUSTL,ITC3,PG,141.6,-5.467,NULL,N
OKQ,OKABA,OKABA,OKABA/ID,OKQ,Y,NULL,ID,SEASI,ITC3,ID063,139.7,-8.1,3677,N
OKR,YORKE ISLAND,YORKE ISLAND,YORKE ISLAND/QL/AU,OKR,Y,QL,AU,AUSTL,ITC3,AU131,143.4,-9.733,NULL,N
OKS,OSHKOSH,OSHKOSH,OSHKOSH/NE/US,OKS,Y,NE,US,NAMER,ITC1,US107,-102.3,41.4,NULL,N
OKT,OKTIABRSKIJ,OKTIABRSKIJ,OKTIABRSKIJ/RU,OKT,Y,NULL,RU,EURAS,ITC2,RU140,53.38,54.43,NULL,N
OKU,MOKUTI LODGE,MOKUTI LODGE,MOKUTI LODGE/NA,OKU,Y,NULL,NA,AFRIC,ITC2,NA004,17.1,-22.57,NULL,N
OKV,OKAO,OKAO,OKAO/PG,OKV,N,NULL,PG,AUSTL,ITC3,PG,141,-5.561,NULL,N
OKY,OAKEY,OAKEY,OAKEY/QL/AU,OKY,Y,QL,AU,AUSTL,ITC3,AU131,151.7,-27.4,3678,N
OLA,ORLAND,ORLAND,ORLAND/NO,OLA,Y,NULL,NO,EUROP,ITC2,NO083,9.617,63.7,3679,N
OLB,OLBIA,OLBIA,OLBIA/IT:COSTA SMERALDA,OLB,Y,NULL,IT,EUROP,ITC2,IT067,9.5,40.87,3680,N
OLD,OLD TOWN,OLD TOWN,OLD TOWN/ME/US,OLD,Y,ME,US,NAMER,ITC1,US105,-68.67,44.95,3681,N
OLE,OLEAN,OLEAN,OLEAN/NY/US:MUNICIPAL,OLE,Y,NY,US,NAMER,ITC1,US105,-78.37,42.23,3682,N
OLF,WOLF POINT,WOLF POINT,WOLF POINT/MT/US:INTERNATIONAL,OLF,Y,MT,US,NAMER,ITC1,US108,-105.6,48.08,3683,N
OLH,OLD HARBOR,OLD HARBOR,OLD HARBOR/AK/US:OLD HARBOR SP,OLH,Y,AK,US,NAMER,ITC1,US111,-153.3,57.2,3684,N
OLI,OLAFSVIK,OLAFSVIK,OLAFSVIK/IS:RIF,OLI,Y,NULL,IS,EUROP,ITC2,IS,-23.98,65,3685,N
OLJ,OLPOI,OLPOI,OLPOI/VU,OLJ,Y,NULL,VU,AUSTL,ITC3,VU115,166.6,-14.88,NULL,N
OLK,FUERTE OLIMPO,FUERTE OLIMPO,FUERTE OLIMPO/PY:FUERTE OLIMPO,OLK,Y,NULL,PY,SAMER,ITC1,PY093,-57.88,-21.05,NULL,N
OLM,OLYMPIA,OLYMPIA,OLYMPIA/WA/US,OLM,Y,WA,US,NAMER,ITC1,US110,-122.9,46.97,3686,N
OLN,COLONIA SARMIENTO,COLONIA SARMIEN,COLONIA SARMIENTO/CB/AR,OLN,Y,CB,AR,SAMER,ITC1,AR003,-69,-45.58,3687,N
OLO,OLOMOUC,OLOMOUC,OLOMOUC/CZ,OLO,Y,NULL,CZ,EEURO,ITC2,CZ037,17.33,49.42,3688,N
OLP,OLYMPIC DAM,OLYMPIC DAM,OLYMPIC DAM/SA/AU,OLP,Y,SA,AU,AUSTL,ITC3,AU009,135,-30.7,3689,N
OLQ,OLSOBIP,OLSOBIP,OLSOBIP/PG,OLQ,Y,NULL,PG,AUSTL,ITC3,PG,141.5,-5.383,NULL,N
OLS,NOGALES,NOGALES,NOGALES/AZ/US:INTERNATIONAL,OLS,Y,AZ,US,NAMER,ITC1,US109,-110.9,31.33,3690,N
OLU,COLUMBUS,COLUMBUS,COLUMBUS/NE/US,OLU,Y,NE,US,NAMER,ITC1,US107,-97.33,41.45,3691,N
OLV,OLIVE BRANCH,OLIVE BRANCH,OLIVE BRANCH/MS/US:OLIVE BRANC,OLV,Y,MS,US,NAMER,ITC1,US107,-89.83,34.97,NULL,N
OLY,OLNEY,OLNEY,OLNEY/IL/US:OLNEY NOBLE,OLY,Y,IL,US,NAMER,ITC1,US107,-88.08,38.72,NULL,N
OMA,OMAHA EPPLEY,OMAHA EPPLEY,OMAHA/NE/US:EPPLEY AIRFIELD,OMA,Y,NE,US,NAMER,ITC1,US107,-95.9,41.3,NULL,N
OMB,OMBOUE,OMBOUE,OMBOUE/GA,OMB,Y,NULL,GA,AFRIC,ITC2,GA,9.267,-1.6,3693,N
OMC,ORMOC,ORMOC,ORMOC/PH,OMC,Y,NULL,PH,PACIF,ITC3,PH,124.6,11.05,3694,N
OMD,ORANJEMUND,ORANJEMUND,ORANJEMUND/NA,OMD,Y,NULL,NA,AFRIC,ITC2,NA004,16.45,-28.58,NULL,N
OME,NOME,NOME,NOME/AK/US,OME,Y,AK,US,NAMER,ITC1,US111,-165.4,64.52,3695,N
OMF,MAFRAQ,MAFRAQ,MAFRAQ/JO:KING HUSSEIN,OMF,Y,NULL,JO,MEAST,ITC2,JO068,36.23,32.33,3696,N
OMG,OMEGA,OMEGA,OMEGA/NA,OMG,Y,NULL,NA,AFRIC,ITC2,NA004,22.07,-18,NULL,N
OMH,URMIEH,URMIEH,URMIEH/IR,OMH,Y,NULL,IR,MEAST,ITC2,IR120,45.08,37.63,3697,N
OMI,OMIDIEH,OMIDIEH,OMIDIEH/IR:OMIDIEH,OMI,Y,NULL,IR,MEAST,ITC2,IR120,49.53,30.83,NULL,N
OMJ,OMURA,OMURA,OMURA/JP,OMJ,Y,NULL,JP,ASIA,ITC3,JP,130,32.9,NULL,N
OMK,OMAK,OMAK,OMAK/WA/US:MUNICIPAL,OMK,Y,WA,US,NAMER,ITC1,US110,-119.5,48.4,3698,N
OML,OMKALAI,OMKALAI,OMKALAI/PG,OML,Y,NULL,PG,AUSTL,ITC3,PG,145,-6.183,3699,N
OMM,MARMUL,MARMUL,MARMUL/OM,OMM,Y,NULL,OM,MEAST,ITC2,OM,57.52,22.9,NULL,N
OMN,OSMANABAD,OSMANABAD,OSMANABAD/IN,OMN,Y,NULL,IN,ASIA,ITC3,IN,76.1,18.15,NULL,N
OMO,MOSTAR,MOSTAR,MOSTAR/BA,OMO,Y,NULL,BA,EUROP,ITC2,BA154,17.85,43.28,3700,N
OMR,ORADEA,ORADEA,ORADEA/RO,OMR,Y,NULL,RO,EEURO,ITC2,RO094,21.9,47.02,3701,N
OMS,OMSK,OMSK,OMSK/RU,OMS,Y,NULL,RU,EURAS,ITC2,RU142,73.3,54.97,3702,N
OMY,ODDOR MEANCHE,ODDOR MEANCHE,ODDOR MEANCHE/KH,OMY,Y,NULL,KH,SEASI,ITC3,KH,105,13.82,NULL,N
ONA,WINONA,WINONA,WINONA/MN/US:MUNICIPAL,ONA,Y,MN,US,NAMER,ITC1,US107,127.1,36.2,NULL,N
ONB,ONONGE,ONONGE,ONONGE/PG,ONB,Y,NULL,PG,AUSTL,ITC3,PG,147.2,-8.583,NULL,N
OND,ONDANGWA,ONDANGWA,ONDANGWA/NA,OND,Y,NULL,NA,AFRIC,ITC2,NA004,15.97,-17.9,NULL,N
ONE,ONEPUSU,ONEPUSU,ONEPUSU/SB,ONE,Y,NULL,SB,AUSTL,ITC3,SB,161.1,-9.167,3705,N
ONG,MORNINGTON,MORNINGTON,MORNINGTON/QL/AU,ONG,Y,QL,AU,AUSTL,ITC3,AU131,139.3,-16.58,3706,N
ONH,ONEONTA,ONEONTA,ONEONTA/NY/US:MUNICIPAL,ONH,Y,NY,US,NAMER,ITC1,US105,-75.12,42.45,3707,N
ONI,MOANAMANI,MOANAMANI,MOANAMANI/ID,ONI,Y,NULL,ID,SEASI,ITC3,ID063,136.1,-3.983,3708,N
ONJ,ODATE NOSHIRO,ODATE NOSHIRO,ODATE NOSHIRO/JP:ODATE NOSHIRO,ONJ,Y,NULL,JP,ASIA,ITC3,JP,140.4,40.19,NULL,N
ONL,ONEILL,ONEILL,ONEILL/NE/US:MUNICIPAL,ONL,Y,NE,US,NAMER,ITC1,US107,-98.65,42.45,NULL,N
ONM,SOCORRO,SOCORRO,SOCORRO/NM/US,ONM,Y,NM,US,NAMER,ITC1,US108,-106.9,34.05,NULL,N
ONN,ONION BAY,ONION BAY,ONION BAY/AK/US,ONN,Y,AK,US,NAMER,ITC1,US111,-152.8,58.23,NULL,N
ONO,ONTARIO,ONTARIO,ONTARIO/OR/US,ONO,Y,OR,US,NAMER,ITC1,US108,-117,44.02,3709,N
ONP,NEWPORT,NEWPORT,NEWPORT/OR/US,ONP,Y,OR,US,NAMER,ITC1,US110,-124.1,44.58,3710,N
ONQ,ZONGULDAK,ZONGULDAK,ZONGULDAK/TR,ONQ,Y,NULL,TR,EURAS,ITC2,TR101,32.1,41.52,NULL,N
ONR,MONKIRA,MONKIRA,MONKIRA/QL/AU,ONR,Y,QL,AU,AUSTL,ITC3,AU131,140.5,-24.82,3711,N
ONS,ONSLOW,ONSLOW,ONSLOW/WA/AU,ONS,Y,WA,AU,AUSTL,ITC3,AU011,115.1,-21.67,3712,N
ONT,ONTARIO INTL,ONTARIO INTL,ONTARIO/CA/US:INTL,ONT,Y,CA,US,NAMER,ITC1,US110,-117.6,34.05,3713,N
ONU,ONO I LAU,ONO I LAU,ONO I LAU/FJ,ONU,Y,NULL,FJ,AUSTL,ITC3,FJ169,-178.7,-20.65,3714,N
ONX,COLON,COLON,COLON/PA,ONX,Y,NULL,PA,CAMER,ITC1,PA,-79.9,9.367,NULL,N
ONY,OLNEY,OLNEY,OLNEY/TX/US,ONY,Y,TX,US,NAMER,ITC1,US107,-98.75,33.37,NULL,N
OOA,OSKALOOSA,OSKALOOSA,OSKALOOSA/IA/US:MUNICIPAL,OOA,Y,IA,US,NAMER,ITC1,US107,-92.63,41.28,NULL,N
OOK,TOKSOOK BAY,TOKSOOK BAY,TOKSOOK BAY/AK/US,OOK,Y,AK,US,NAMER,ITC1,US111,-165.1,60.53,3715,N
OOL,COOLANGATTA,COOLANGATTA,GOLD COAST/QL/AU:COOLANGATTA,OOL,Y,QL,AU,AUSTL,ITC3,AU131,153.5,-28.17,3716,N
OOM,COOMA,COOMA,COOMA/NS/AU,OOM,Y,NS,AU,AUSTL,ITC3,AU007,149.1,-36.25,3717,N
OOR,MOORABERREE,MOORABERREE,MOORABERREE/QL/AU,OOR,Y,QL,AU,AUSTL,ITC3,AU131,141,-25.23,3718,N
OOT,ONOTOA,ONOTOA,ONOTOA/KI,OOT,Y,NULL,KI,AUSTL,ITC3,KI069,175.6,-1.867,3719,N
OPA,KOPASKER,KOPASKER,KOPASKER/IS,OPA,Y,NULL,IS,EUROP,ITC2,IS,-16.48,66.42,3720,N
OPB,OPEN BAY,OPEN BAY,OPEN BAY/PG,OPB,Y,NULL,PG,AUSTL,ITC3,PG,151.7,-4.933,3721,N
OPF,MIAMI OPA LOCKA,MIAMI OPA LOCKA,MIAMI/FL/US:OPA LOCKA,MIA,Y,FL,US,NAMER,ITC1,US105,-80.27,25.9,NULL,N
OPI,OENPELLI,OENPELLI,OENPELLI/NT/AU,OPI,Y,NT,AU,AUSTL,ITC3,AU010,133.1,-12.33,3722,N
OPL,OPELOUSAS,OPELOUSAS,OPELOUSAS/LA/US:ST LANDRY,OPL,Y,LA,US,NAMER,ITC1,US107,-92.1,30.55,3723,N
OPO,PORTO,PORTO,PORTO/PT,OPO,Y,NULL,PT,EUROP,ITC2,PT092,-8.667,41.17,3724,N
OPS,SINOP,SINOP,SINOP/MT/BR,OPS,Y,MT,BR,SAMER,ITC1,BR018,-55.63,-12.08,NULL,N
OPU,BALIMO,BALIMO,BALIMO/PG,OPU,Y,NULL,PG,AUSTL,ITC3,PG,142.9,-8.033,3725,N
OPW,OPUWA,OPUWA,OPUWA/NA,OPW,Y,NULL,NA,AFRIC,ITC2,NA004,13.83,-18.07,NULL,N
ORA,ORAN,ORAN,ORAN/SA/AR,ORA,Y,SA,AR,SAMER,ITC1,AR003,-64.32,-23.15,3726,N
ORB,OREBRO BOFORS,OREBRO BOFORS,OREBRO/SE:OREBRO BOFORS,ORB,Y,NULL,SE,EUROP,ITC2,SE095,15.23,59.25,NULL,N
ORC,OROCUE,OROCUE,OROCUE/CO,ORC,Y,NULL,CO,SAMER,ITC1,CO132,-71.33,4.9,3728,N
ORD,CHICAGO ORD,CHICAGO ORD,CHICAGO/IL/US:O'HARE INTL,CHI,Y,IL,US,NAMER,ITC1,US107,-87.9,41.98,3729,N
ORE,ORLEANS,ORLEANS,ORLEANS/FR,ORE,Y,NULL,FR,EUROP,ITC2,FR052,1.9,47.92,NULL,N
ORF,NORFOLK INTL,NORFOLK INTL,NORFOLK/VA/US:NORFOLK INTL,ORF,Y,VA,US,NAMER,ITC1,US105,-76.2,36.9,NULL,N
ORG,PARAMARIBO ORG,PARAMARIBO ORG,PARAMARIBO/SR:ZORG EN HOOP,PBM,Y,NULL,SR,SAMER,ITC1,SR,-55.18,5.483,3731,N
ORH,WORCESTER,WORCESTER,WORCESTER/MA/US,ORH,Y,MA,US,NAMER,ITC1,US105,-71.87,42.27,3732,N
ORI,PORT LIONS,PORT LIONS,PORT LIONS/AK/US:PORT LIONS SP,ORI,Y,AK,US,NAMER,ITC1,US111,-152.9,57.88,3733,N
ORJ,ORINDUIK,ORINDUIK,ORINDUIK/GY,ORJ,Y,NULL,GY,SAMER,ITC1,GY,-60.03,4.717,3734,N
ORK,CORK,CORK,CORK/IE:CORK INTERNATIONAL,ORK,Y,NULL,IE,EUROP,ITC2,IE064,-8.483,51.83,3735,N
ORL,ORLANDO HERNDON,ORLANDO HERNDON,ORLANDO/FL/US:HERNDON,ORL,Y,FL,US,NAMER,ITC1,US105,-81.35,28.53,NULL,N
ORM,NORTHAMPTON,NORTHAMPTON,NORTHAMPTON/GB,ORM,Y,NULL,GB,EUROP,ITC2,GB053,-0.7833,52.3,3736,N
ORN,ORAN ES SENIA,ORAN ES SENIA,ORAN/DZ:ES SENIA,ORN,Y,NULL,DZ,AFRIC,ITC2,DZ,-0.6167,35.62,NULL,N
ORO,YORO,YORO,YORO/HN,ORO,Y,NULL,HN,CAMER,ITC1,HN,-87.13,15.12,3738,N
ORP,ORAPA,ORAPA,ORAPA/BW,ORP,Y,NULL,BW,AFRIC,ITC2,BW,25.65,-21.13,3739,N
ORQ,NORWALK,NORWALK,NORWALK/CT/US:HELIPORT,ORQ,Y,CT,US,NAMER,ITC1,US105,-73.42,41.12,NULL,N
ORR,YORKETOWN,YORKETOWN,YORKETOWN/SA/AU,ORR,Y,SA,AU,AUSTL,ITC3,AU009,137.6,-35.03,3740,N
ORS,ORPHEUS ISLAND,ORPHEUS ISLAND,ORPHEUS ISLAND/QL/AU:WATERPORT,ORS,Y,QL,AU,AUSTL,ITC3,AU007,146.5,-18.63,NULL,N
ORT,NORTHWAY,NORTHWAY,NORTHWAY/AK/US,ORT,Y,AK,US,NAMER,ITC1,US111,-142,62.95,3741,N
ORU,ORURO,ORURO,ORURO/BO,ORU,Y,NULL,BO,SAMER,ITC1,BO,-67.1,-17.95,3742,N
ORV,NOORVIK,NOORVIK,NOORVIK/AK/US:CURTIS MEMORIAL,ORV,Y,AK,US,NAMER,ITC1,US111,-161,66.83,3743,N
ORW,ORMARA,ORMARA,ORMARA/PK,ORW,Y,NULL,PK,ASIA,ITC3,PK163,64.63,25.2,NULL,N
ORX,ORIXIMINA,ORIXIMINA,ORIXIMINA/PA/BR,ORX,Y,PA,BR,SAMER,ITC1,BR018,-55.83,-1.667,3744,N
ORY,PARIS ORLY,PARIS ORLY,PARIS/FR:ORLY,PAR,Y,NULL,FR,EUROP,ITC2,FR052,2.4,48.73,3745,N
ORZ,ORANGE WALK,ORANGE WALK,ORANGE WALK/BZ,ORZ,Y,NULL,BZ,CAMER,ITC1,BZ,-88.55,18.07,3746,N
OSA,OSAKA,OSAKA,OSAKA/JP,OSA,N,NULL,JP,ASIA,ITC3,JP,135.4,34.78,NULL,N
OSB,OSAGE BEACH,OSAGE BEACH,OSAGE BEACH/MO/US,OSB,Y,MO,US,NAMER,ITC1,US107,-92.62,38.15,3748,N
OSC,OSCODA,OSCODA,OSCODA/MI/US:WURTSMITH AFB,OSC,Y,MI,US,NAMER,ITC1,US105,-83.38,44.45,3749,N
OSD,OSTERSUND,OSTERSUND,OSTERSUND/SE:FROESOE,OSD,Y,NULL,SE,EUROP,ITC2,SE095,14.5,63.18,3750,N
OSE,OMORA,OMORA,OMORA/PG,OSE,Y,NULL,PG,AUSTL,ITC3,PG,147.1,-7.833,NULL,N
OSG,OSSIMA,OSSIMA,OSSIMA/PG,OSG,Y,NULL,PG,AUSTL,ITC3,PG,141.3,-2.917,NULL,N
OSH,OSHKOSH,OSHKOSH,OSHKOSH/WI/US:WITTMAN FIELD,OSH,Y,WI,US,NAMER,ITC1,US107,-88.55,43.98,3751,N
OSI,OSIJEK,OSIJEK,OSIJEK/HR,OSI,Y,NULL,HR,EEURO,ITC2,HR152,18.68,45.55,3752,N
OSK,OSKARSHAMN,OSKARSHAMN,OSKARSHAMN/SE,OSK,Y,NULL,SE,EUROP,ITC2,SE095,16.43,57.27,3753,N
OSL,OSLO AIRPORT,OSLO AIRPORT,OSLO/NO:OSLO AIRPORT,OSL,Y,NULL,NO,EUROP,ITC2,NO083,11.08,60.2,NULL,N
OSM,MOSUL,MOSUL,MOSUL/IQ,OSM,Y,NULL,IQ,MEAST,ITC2,IQ066,43.17,36.25,3755,N
OSN,OSAN,OSAN,OSAN/KR:AB,OSN,Y,NULL,KR,ASIA,ITC3,KR,119.9,-0.8833,NULL,N
OSP,SLUPSK,SLUPSK,SLUPSK/PL:REDZIKOWO,OSP,Y,NULL,PL,EEURO,ITC2,PL089,17.02,54.47,3756,N
OSR,OSTRAVA,OSTRAVA,OSTRAVA/CZ:MOSNOV,OSR,Y,NULL,CZ,EEURO,ITC2,CZ037,18.25,49.88,3757,N
OSS,OSH,OSH,OSH/KG,OSS,Y,NULL,KG,EURAS,ITC3,KG134,72.8,40.55,NULL,N
OST,OSTEND,OSTEND,OSTEND/BE,OST,Y,NULL,BE,EUROP,ITC2,BE012,2.867,51.2,3758,N
OSU,COLUMBUS OSU,COLUMBUS OSU,COLUMBUS/OH/US:STATE UNIV,CMH,Y,OH,US,NAMER,ITC1,US105,-83.07,40.07,NULL,N
OSW,ORSK,ORSK,ORSK/RU,OSW,Y,NULL,RU,EURAS,ITC2,RU141,58.58,51.22,NULL,N
OSX,KOSCIUSKO,KOSCIUSKO,KOSCIUSKO/MS/US:ATTALA COUNTY,OSX,Y,MS,US,NAMER,ITC1,US107,-89.55,33.08,3759,N
OSY,NAMSOS,NAMSOS,NAMSOS/NO,OSY,Y,NULL,NO,EUROP,ITC2,NO083,11.6,64.47,3760,N
OSZ,KOSZALIN,KOSZALIN,KOSZALIN/PL,OSZ,Y,NULL,PL,EEURO,ITC2,PL089,16.25,54.25,3761,N
OTA,MOTA,MOTA,MOTA/ET,OTA,Y,NULL,ET,AFRIC,ITC2,ET,37.88,11.07,3762,N
OTC,BOL,BOL,BOL/TD,OTC,Y,NULL,TD,AFRIC,ITC2,TD,14.73,13.43,3763,N
OTD,CONTADORA,CONTADORA,CONTADORA/PA,OTD,Y,NULL,PA,CAMER,ITC1,PA,-79.58,8.667,NULL,N
OTG,WORTHINGTON,WORTHINGTON,WORTHINGTON/MN/US,OTG,Y,MN,US,NAMER,ITC1,US107,-95.58,43.65,3764,N
OTH,NORTH BEND,NORTH BEND,NORTH BEND/OR/US,OTH,Y,OR,US,NAMER,ITC1,US110,-124.3,43.42,3765,N
OTI,MOROTAI ISLAND,MOROTAI ISLAND,MOROTAI ISLAND/ID,OTI,Y,NULL,ID,SEASI,ITC3,ID063,128.4,2.333,NULL,N
OTJ,OTJIWARONGO,OTJIWARONGO,OTJIWARONGO/NA,OTJ,Y,NULL,NA,AFRIC,ITC2,NA004,16.65,-20.42,NULL,N
OTL,BOUTILIMIT,BOUTILIMIT,BOUTILIMIT/MR,OTL,Y,NULL,MR,AFRIC,ITC2,MR,-14.72,17.53,3766,N
OTM,OTTUMWA,OTTUMWA,OTTUMWA/IA/US:INDUSTRIAL,OTM,Y,IA,US,NAMER,ITC1,US107,-92.45,41.1,3767,N
OTN,OAKTOWN,OAKTOWN,OAKTOWN/IN/US:GREEN,OTN,Y,IN,US,NAMER,ITC1,US106,-87.43,38.87,NULL,N
OTO,OTTO,OTTO,OTTO/NM/US:VOR,OTO,Y,NM,US,NAMER,ITC1,US108,-105.9,35.07,NULL,N
OTP,BUCHAREST OTOPENI,BUCHAREST OTOPE,BUCHAREST/RO:OTOPENI INTL,BUH,Y,NULL,RO,EEURO,ITC2,RO094,26.08,44.5,NULL,N
OTR,COTO 47,COTO 47,COTO 47/CR,OTR,Y,NULL,CR,CAMER,ITC1,CR036,-82.93,8.567,NULL,N
OTS,ANACORTES,ANACORTES,ANACORTES/WA/US,OTS,Y,WA,US,NAMER,ITC1,US110,-122.6,48.5,NULL,N
OTU,OTU,OTU,OTU/CO,OTU,Y,NULL,CO,SAMER,ITC1,CO132,-74.72,6.983,3768,N
OTV,OTONG JAVA,OTONG JAVA,OTONG JAVA/SB:OTONG JAVA,OTV,Y,NULL,SB,AUSTL,ITC3,SB,159.5,-5.508,NULL,N
OTY,ORIA,ORIA,ORIA/PG,OTY,Y,NULL,PG,AUSTL,ITC3,PG,155.7,-6.583,3769,N
OTZ,KOTZEBUE,KOTZEBUE,KOTZEBUE/AK/US,OTZ,Y,AK,US,NAMER,ITC1,US111,-162.6,66.87,3770,N
OUA,OUAGADOUGOU,OUAGADOUGOU,OUAGADOUGOU/BF,OUA,Y,NULL,BF,AFRIC,ITC2,BF,-1.517,12.35,3771,N
OUD,OUJDA,OUJDA,OUJDA/MA:LES ANGADES,OUD,Y,NULL,MA,AFRIC,ITC2,MA,-1.933,34.78,3773,N
OUE,OUESSO,OUESSO,OUESSO/CG,OUE,Y,NULL,CG,AFRIC,ITC2,CG,16.05,1.533,3774,N
OUG,OUAHIGOUYA,OUAHIGOUYA,OUAHIGOUYA/BF,OUG,Y,NULL,BF,AFRIC,ITC2,BF,-2.433,13.57,3775,N
OUH,OUDTSHOORN,OUDTSHOORN,OUDTSHOORN/ZA,OUH,Y,NULL,ZA,AFRIC,ITC2,ZA,22.18,-33.6,3776,N
OUI,BAN HOUEI,BAN HOUEI,BAN HOUEI/LA,OUI,Y,NULL,LA,SEASI,ITC3,LA,100.4,20.25,3777,N
OUK,OUTER SKERRIES,OUTER SKERRIES,OUTER SKERRIES/GB,OUK,Y,NULL,GB,EUROP,ITC2,GB053,-1.15,60.15,NULL,N
OUL,OULU,OULU,OULU/FI,OUL,Y,NULL,FI,EUROP,ITC2,FI047,25.37,64.93,3778,N
OUM,OUM HADJER,OUM HADJER,OUM HADJER/TD,OUM,Y,NULL,TD,AFRIC,ITC2,TD,19.72,13.27,3779,N
OUN,NORMAN,NORMAN,NORMAN/OK/US:MAX WESTHEIMER,OUN,Y,OK,US,NAMER,ITC1,US107,-97.47,35.15,3780,N
OUR,BATOURI,BATOURI,BATOURI/CM,OUR,Y,NULL,CM,AFRIC,ITC2,CM,14.35,4.467,3781,N
