#CODE,NAME,GEOCODE lat,GEOCODE lng
8759479,LAVAL DE CERE,44.950000,1.933300
8744218,LAVALETTE  MAIRIE,,
8774361,LAVANS ST LUPICIN,46.000000,6.000000
8759774,LAVAUFRANCHE,46.366700,2.083300
8761547,LAVAUR,43.700000,1.816700
8716580,LAVAUR CENTRE,,
8744313,LAVAUR TRIBUNAL,,
8759778,LAVAVEIX LES MINES,46.066700,2.083300
8761569,LAVELANET CENTRE,42.916700,1.900000
8744004,LAVELANET LYCEE,,
8714416,LAVELINE DEVANT BRUYERE,48.183300,6.750000
8761145,LAVILLEDIEU,44.566700,4.466700
8733709,LAVILLEDIEU D ARDECHE,44.633300,4.516700
8742078,LAVILLEDIEU ZA PERSEDES,,
8773470,LAVOUTE SUR LOIRE,45.116700,3.900000
8758630,LAYRAC,44.133300,0.666700
8751795,LE BALADOU,44.916700,1.566700
8774545,LE BAS DE COLLONGES,46.130000,1000.000000
8741992,LE BELLAY EN VEXIN,49.150000,1.883300
8774647,LE BETTEX,45.900000,6.716700
8720160,LE BLANC,46.550000,1.166700
8727147,LE BLANC MESNIL,48.933300,2.450000
8798192,LE BLANC MESNIL CENTRE,,
8732188,LE BOIS PLAGE MARCHE,46.183300,-1.383300
8718201,LE BONHOMME,48.083300,7.366700
8740507,LE BOSQUET,43.716700,6.983300
8716554,LE BOURG,,
8774700,LE BOURG D OISANS,45.166700,5.716700
8727139,LE BOURGET,48.933300,2.416700
8778158,LE BOUSQUET D ORB,43.750000,3.100000
8768139,LE BRAS DE FER EVRY,48.633300,2.450000
8772177,LE BREUIL RHONE,45.900000,4.566700
8773422,LE BREUIL SUR COUZE,45.333300,3.050000
8739583,LE BREUIL SUR COUZE LYC,45.466700,3.266700
8740794,LE BREUIL SUR COUZES FE,,
8778354,LE BRUEL,44.550000,3.283300
8713907,LE BRUEL BEL AIR,,
8774688,LE BUET,46.033300,6.933300
8759574,LE BUGUE,44.916700,0.933300
8759575,LE BUISSON,44.850000,0.866700
8759461,LE BURG,45.200000,1.450000
8777582,LE CAILAR,43.666700,4.233300
8775168,LE CANET,1000.000000,1000.000000
8712404,LE CAOULET,,
8746556,LE CAOULET PHARMACIE,,
8746557,LE CAOULET STATION,,
8761154,LE CASTELET ARIEGE,,
8729522,LE CATEAU,50.110000,1000.000000
8744902,LE CAYLAR,,
8748116,LE CELLIER,47.316700,-1.350000
8773416,LE CENDRE ORCET,45.733300,3.200000
8774164,LE CERNIX,45.683300,6.383300
8772671,LE CHAMBON FEUGEROLLES,45.400000,4.316700
8748514,LE CHAPUS,45.933300,-0.983300
8733949,LE CHATEAU D OLERON,45.900000,-1.200000
8715158,LE CHATELARD FRONTIERE,45.683300,6.150000
8501566,LE CHATELARD GIETROZ,47.000000,8.000000
8759414,LE CHAZAL,45.333300,1.683300
8740795,LE CHEIX SUR MORGE,,
8713989,LE CHEMINOT,48.133300,4.016700
8711352,LE CHENAY GAGNY,48.883300,2.533300
8774748,LE CHEYLAS LA BUSSIERE,45.366700,6.000000
8746546,LE CLAVIER,,
8774700,LE COL LAUTARET,45.166700,5.716700
8747400,LE CONQUET,48.400000,-4.483300
8774232,LE CORBIER,45.283300,6.350000
8772682,LE COTEAU,46.033300,4.083300
8504315,LE CRET DU LOCLE,,
8769400,LE CREUSOT,46.950000,4.400000
8747877,LE CREUSOT LYCEE JAURES,,
8769410,LE CREUSOT TGV,46.850000,4.683300
8748178,LE CROISIC,47.300000,-2.516700
8749361,LE DESCHAUX,,
8759254,LE DORAT,46.216700,1.083300
8775754,LE DRAMONT,43.200000,5.800000
8774643,LE FAYET,45.933300,6.633300
8744399,LE FOSSAT ESPLANADE,,
8741823,LE FRANCEIX,,
8744279,LE FRAYSSE,,
8774700,LE FRENEY D OISANS,45.166700,5.716700
8729725,LE FRETY ST GORGON,49.733300,4.283300
8774700,LE GALIBIER,45.166700,5.716700
8744251,LE GARRIC MAIRIE,,
8747874,LE GENEST,1000.000000,1000.000000
8774600,LE GRAND BORNAND,45.900000,6.116700
8732119,LE GRAND BOURG,46.166700,1.650000
8744432,LE GRAND JARDIN,49.150000,0.233300
8774722,LE GRAND LEMPS,45.383300,5.216700
8734697,LE GRAND VILLAGE,100.000000,1000.000000
8777586,LE GRAU DU ROI,43.533300,4.141700
8733417,LE GUE DE VELLUIRE,46.400000,-0.900000
8775883,LE GUICHET,48.700000,2.183300
8747878,LE GUIDON,,
8731668,LE HAUT BANC,50.833300,1.766700
8744884,LE HAUT D ESPOEY RN,,
8741301,LE HAVRE,49.500000,0.133300
8741320,LE HAVRE GRAVILLE,49.500000,0.133300
8746283,LE HOUGA,,
8747413,LE JUCH CARR D V,48.066700,-4.250000
8774700,LE LAUTARET,45.166700,5.716700
8775500,LE LAVANDOU,43.116700,5.933300
8736007,LE LION D ANGERS,47.633300,-0.716700
8764547,LE LIORAN,45.116700,2.816700
8759821,LE LOCLE COL DES ROCHES,45.000000,6.000000
8759822,LE LOCLE FRANCE,45.000000,6.000000
8585626,LE LOCLE SUISSE,,
8767427,LE LOREUR EMB D HUD,48.866700,-1.433300
8775540,LE LUC ET LE CANNET,43.400000,6.350000
8745898,LE LUC GARE ROUTIERE,,
8739600,LE MANS,48.000000,0.200000
8736073,LE MANS AUTOGARE,48.000000,0.200000
8746304,LE MANS BD LEFAUCHEUX,,
8746305,LE MANS PONTLIEUE,,
8746306,LE MANS VIADUC,,
8745002,LE MARTOULET,45.616700,1.500000
8759489,LE MAS D ARTIGES,45.733300,2.183300
8768217,LE MEE,47.983300,1.416700
8799148,LE MEE ROND PT EUROPE,,
8721494,LE MENILOT,48.210000,1000.000000
8772152,LE MERIDIEN,45.783300,4.733300
8744458,LE MERLERAULT,48.700000,0.300000
8739169,LE MERLERAULT CENTRE,48.700000,0.300000
8727673,LE MEUX CROIX ST OUEN,49.366700,2.733300
8744408,LE MOLAY LITTRY,49.316700,-0.916700
8778330,LE MONASTIER,44.530000,1000.000000
8776360,LE MONETIER LES BAINS,44.900000,6.650000
8764147,LE MONT DORE,45.580000,1000.000000
8732199,LE MONT ST MICHEL,48.550000,1000.000000
8732652,LE MONTET,46.400000,3.050000
8774321,LE MOULIN DES PONTS,46.333300,5.283300
8758266,LE MOULLEAU,44.658900,-1.163600
8714310,LE PAILLY,47.866700,5.433300
8759203,LE PALAIS,45.866700,1.316700
8748142,LE PALLET,47.183300,-1.333300
8775816,LE PARC DE ST MAUR,448.800000,2.500000
8747334,LE PAS,48.350000,-2.916700
8745501,LE PAS DE LA CASE,1000.000000,1000.000000
8772267,LE PEAGE DE ROUSSILLON,45.333300,4.866700
8747355,LE PENITY,48.366700,-3.433300
8739329,LE PERRAY,48.700000,1.850000
8732070,LE PERRIER,46.816700,-2.000000
8759470,LE PIGEON,44.883300,1.566700
8727155,LE PLESSIS BELLEVILLE,49.100000,2.766700
8768162,LE PLESSIS CHENET,48.566700,2.483300
8734321,LE POIRIER UNIVERSITE,1000.000000,1000.000000
8776371,LE PONT DE CHABESTAN,,
8747442,LE PONTHOU,48.566700,-3.633300
8747631,LE POULDU,47.900000,-3.433300
8748176,LE POULIGUEN,47.266700,-2.433300
8776440,LE POUZIN,44.716700,4.766700
8773469,LE PUY EN VELAY,45.044200,3.885800
8740796,LE PUY EN VELAY FAYOLLE,,
8740797,LE PUY EN VELAY HERMITA,,
8702438,LE PUY LA FAYETTE,1000.000000,1000.000000
8729585,LE QUESNOY NORD,50.250000,3.633300
8711347,LE RAINCY VILLEMOMBLE,48.900000,2.516700
8744314,LE RAMEL CENTRE,,
8758628,LE RAMIER,43.866700,0.600000
8776204,LE REGINO,1000.000000,1000.000000
8747420,LE RODY,1000.000000,1000.000000
8764519,LE ROUGET,44.850000,2.233300
8744009,LE ROUZIET PARC,,
8774700,LE SAPPEY EN CHARTREUSE,45.166700,5.716700
8773423,LE SAUT DU LOUP,45.450000,3.283300
8776300,LE SAUZE,44.566700,6.083300
8776500,LE SEIGNUS,43.950000,4.816700
8778451,LE SOLER,42.650000,2.833300
8738109,LE STADE,1000.000000,1000.000000
8748726,LE SUBDRAY LYC AGRICOLE,,
8758260,LE TEICH,44.633300,-1.016700
8776447,LE TEIL,44.583300,4.616700
8742081,LE TEIL MELAS,,
8742080,LE TEIL SABLONS,,
8747134,LE THEIL DE BRETAGNE,47.916700,-1.433300
8739633,LE THEIL LA ROUGE,48.283300,0.716700
8714454,LE THILLOT,47.879500,6.764900
8740590,LE THILLOT PL REPUBL,47.879500,6.764900
8776545,LE THOR,43.716700,5.566700
8735357,LE TOEC,1000.000000,1000.000000
8720677,LE TRANGER,46.950000,1.233300
8775757,LE TRAYAS,43.466700,6.916700
8731752,LE TREPORT MERS,50.083300,1.500000
8501564,LE TRETIEN,47.000000,8.000000
8740798,LE TREUIL,,
8761836,LE TROIS ET DEMI,1000.000000,1000.000000
8738236,LE VAL D OR,1000.000000,1000.000000
8771854,LE VALDAHON,47.166700,6.400000
8771860,LE VALDAHON CAMP MILIT,,
8771537,LE VAUDIOUX,46.700000,5.916700
8764139,LE VAURIAT,46.000000,3.000000
8715794,LE VERDEAU,46.000000,1.000000
8731006,LE VERDON CENTRE,45.541700,-1.066700
8758138,LE VERDON SNCF,45.541700,-1.066700
8768124,LE VERT DE MAISONS,1000.000000,1000.000000
8775807,LE VESINET CENTRE,48.900000,2.116700
8775808,LE VESINET LE PECQ,48.900000,2.116700
8748413,LE VIEUX BRIOLLAY,47.566700,-0.500000
8774266,LEAZ,46.100000,5.883300
8383600,LECCE,42.830000,12.830000
8758626,LECTOURE,43.866700,0.800000
8714322,LEFFOND,47.666700,5.466700
8734522,LEFOREST,50.433300,3.066700
8761121,LEGE,42.866700,0.616700
5151061,LEGNICA,,
8716631,LEGUEVIN CENTRE,,
8484390,LEIDEN,52.500000,5.750000
8711716,LEINTREY,48.616700,6.733300
8023179,LEIPZIG HBF,,
8774500,LELEX,46.000000,5.283300
8719381,LEMBERG MOSELLE,49.000000,7.383300
8768838,LEMPDES PUY DE DOME,45.766700,3.216700
8734502,LENS,50.433300,2.833300
8772155,LENTILLY,45.816700,4.666700
8756691,LENTILLY CHARPENAY,,
8383731,LENTINI DIRAMAZIONE,42.830000,12.830000
8181401,LEOBEN HBF,47.200000,13.200000
7171152,LEON,40.000000,-4.000000
8716036,LEPANGE,47.930000,1000.000000
8714404,LEPANGES,48.183300,6.683300
8774143,LEPIN LE LAC LA BAUCHE,45.533300,5.783300
7171783,LERIDA,40.000000,-4.000000
8717524,LEROUVILLE,,
8753406,LEROUVILLE CENTRE,,
8774149,LES ABRETS FITILIEU,45.533300,5.583300
8774700,LES ADRETS,45.166700,5.716700
8764116,LES ANCIZES ST GEORGES,45.916700,2.800000
8774179,LES ARCS,45.616700,6.766700
8775544,LES ARCS DRAGUIGNAN,43.450000,6.483300
8749210,LES ARDOINES,48.770000,2.400000
8754301,LES AUBRAIS ORLEANS,1000.000000,1000.000000
8775877,LES BACONNETS,1000.000000,1000.000000
8759204,LES BARDYS,45.883300,1.400000
8775116,LES BONS ENFANTS,,
8729751,LES BONS PERES,1000.000000,1000.000000
8774676,LES BOSSONS,45.900000,6.850000
8774232,LES BOTTIERES,45.283300,6.350000
8761157,LES CABANNES ARIEGE,42.766700,1.700000
8713082,LES CABANNES CENTRE,,
8778155,LES CABRILS,43.800000,3.216700
8774637,LES CARROZ D ARACHES,46.066700,6.600000
8732802,LES CAUQUILLOUS,43.566700,2.566700
8715795,LES CHABANNES,45.866700,1.383300
8711689,LES CHAMPS FORTS,1000.000000,1000.000000
8774129,LES CHAVANNES ST REMY,1000.000000,1000.000000
8748640,LES CLOUZEAUX,46.616700,-1.516700
8774177,LES COCHES,45.566700,6.750000
8774647,LES CONTAMINES MONTJOIE,45.900000,6.716700
8711384,LES COQUETIERS,1000.000000,1000.000000
8774100,LES DESERTS,45.566700,5.933300
8774700,LES DEUX ALPES,45.166700,5.716700
8767710,LES DEUX JUMEAUX,43.358300,-1.775000
8772371,LES ECHETS,45.900000,4.933300
8758453,LES EGLISOTTES,45.100000,1000.000000
8774100,LES ENTREMONTS,45.566700,5.933300
8739328,LES ESSARTS LE ROI,48.716700,1.900000
8759573,LES EYZIES,44.850000,1.100000
8772524,LES FILLETIERES,46.666700,4.666700
8772170,LES FLACHERES,45.783300,4.733300
8731730,LES FONTINETTES,50.950000,1.833300
8721496,LES FORGES DE CLAIRVAUX,48.116700,4.783300
8774164,LES FRASSES MONTROND,45.683300,6.383300
8774564,LES GETS,46.366700,6.483300
8713958,LES GRANGES,48.500000,3.783300
8771516,LES GRANGES NARBOZ,46.883300,6.316700
8771523,LES GRANGES STE MARIE,46.783300,6.283300
8727214,LES GRESILLONS,48.916700,2.300000
8771551,LES HOPITAUX NEUFS,46.783300,6.383300
8774674,LES HOUCHES,45.883300,6.800000
8717571,LES ISLETTES,49.100000,5.000000
8774232,LES KARELLIS,45.283300,6.350000
8747151,LES LACS,48.133300,-1.333300
8771311,LES LAUMES ALESIA,47.533300,4.450000
8775521,LES LECQUES,43.183300,5.716700
8747358,LES MAIS,48.433300,-3.333300
8501563,LES MARECOTTES,47.000000,8.000000
8773987,LES MARGUERONS,46.750000,4.700000
8748408,LES MARS,,
8773417,LES MARTRES DE VEYRE,45.683300,3.100000
8716803,LES MASSERIES,,
8777347,LES MAZES LE CRES,43.650000,3.933300
8775124,LES MEES,44.033300,5.933300
8774172,LES MENUIRES,45.483300,6.533300
8774681,LES MOUSSOUX,45.916700,6.866700
8748125,LES MOUTIERS,47.050000,1000.000000
8711025,LES MOUTIERS EN RETZ CE,47.070000,-1.990000
8738668,LES MUREAUX,49.000000,1.916700
8798751,LES MUREAUX LES SABLONS,,
8774343,LES NEYROLLES,46.133300,5.633300
8727623,LES NOUES,1000.000000,1000.000000
8757511,LES ORMES SUR VIENNE,46.930000,1000.000000
8776346,LES ORRES,44.566700,6.500000
8711385,LES PAVILLONS SOUS BOIS,48.900000,2.516700
8713434,LES PEGAUX,,
8774677,LES PELERINS,45.910000,1000.000000
8732179,LES PORTES EN RE,46.000000,1000.000000
8774682,LES PRAZ DE CHAMONIX,45.933300,6.866700
8744874,LES PUJOLS D,,
8757618,LES QUATRE ROUES,47.000000,1.000000
8759456,LES QUATRE ROUTES,44.960000,1000.000000
8741769,LES QUATRE VENTS,,
8735358,LES RAMASSIERS,1000.000000,1000.000000
8748787,LES ROSIERS SUR LOIRE,47.330000,1000.000000
8771544,LES ROUSSES,46.550000,6.066700
8747626,LES SABLES BLANCS,1000.000000,1000.000000
8748644,LES SABLES D OLONNE,46.500000,-1.783300
8774164,LES SAISIES,45.683300,6.383300
8778351,LES SALELLES,44.483300,3.283300
8754622,LES SAULES,48.760000,2.405000
8774700,LES SEPT LAUX,45.166700,5.716700
8775150,LES SIEYES,44.000000,6.000000
8774700,LES SIGNAUX,45.166700,5.716700
8774683,LES TINES,45.910000,1000.000000
8764137,LES TRILLERS,46.420000,1000.000000
8738630,LES VALLEES,48.900000,2.250000
8755579,LES VANS LA POSTE,44.416700,4.166700
8774236,LES VERNETS DE VALLOIRE,45.216700,6.466700
8759570,LES VERSANNES,45.050000,0.616700
8711380,LES YVRIS NOISY GRAND,48.820000,2.580000
8747409,LESCONIL,48.000000,-4.100000
8767279,LESCUN CETTE EYGUN,42.933300,-0.591700
8758131,LESPARRE,45.300000,-0.933300
8744781,LESPINASSE RN,,
8767119,LESPOUEY LASLADES,43.183300,0.166700
8728684,LESQUIN,50.583300,3.066700
8719225,LESSE,48.966700,6.516700
8714432,LESSEUX FRAPELLE,48.300000,7.066700
8761111,LESTELLE,43.133300,0.916700
8740977,LETRA GABODIERE,45.966700,4.533300
8764187,LETRADE,45.983300,2.483300
8778108,LEUCATE LA FRANQUI,42.933300,2.983300
8585367,LEUK,47.000000,8.000000
8888330,LEUVEN,50.830000,4.000000
8729579,LEVAL,50.183300,3.833300
8383350,LEVANTO,42.830000,12.830000
8761348,LEXOS,44.150000,1000.000000
8711760,LEXY,49.500000,5.733300
8740668,LEXY PROVIDENCE USINE,49.500000,5.733300
8740669,LEXY RUE DU SQUARE,49.500000,5.733300
8744685,LEZAT SUR LEZE HALLE,,
8728710,LEZENNES,50.616700,3.116700
8761511,LEZIGNAN CORBIERES,43.200000,2.766700
8771317,LEZINNES,47.800000,4.116700
8773444,LEZOUX,45.716700,3.350000
8740887,LEZOUX MAIRIE,,
8717629,LHEZ,,
8727621,LIANCOURT RANTIGNY,49.316700,2.600000
8738121,LIANCOURT ST PIERRE,49.233300,1.916700
8717254,LIART,49.766700,4.333300
8734525,LIBERCOURT,50.483300,3.016700
8758405,LIBOURNE,44.916700,-0.233300
8888650,LIBRAMONT,50.830000,4.000000
8740888,LICHEMIALLE,,
8711064,LICHTENBERG,48.916700,7.483300
8888410,LIEGE,50.830000,4.000000
8721483,LIEPVRE,48.266700,7.283300
8769449,LIERNAIS,47.200000,4.283300
8741993,LIERVILLE,49.183300,1.883300
8771813,LIESLE,47.050000,5.816700
8729981,LIESSE GIZY CENTRE,49.600000,3.766700
8585417,LIESTAL,47.000000,8.000000
8768215,LIEUSAINT MOISSY,48.633300,2.550000
8734504,LIEVIN,50.383300,2.700000
8181615,LIEZEN,47.200000,13.200000
8746472,LIGARDES,,
8741825,LIGNAREIX,,
8764179,LIGNEROLLES,46.283300,2.566700
8734231,LIGNY ST FLOCHEL,50.366700,2.450000
8757527,LIGUGE,46.516700,0.333300
9901001,LILLE,,
8710930,LILLE CHR,50.633300,3.066700
8722326,LILLE EUROPE,50.633300,3.066700
8728600,LILLE FLANDRES,50.600000,3.200000
8728725,LILLE PORTE DE DOUAI,50.633300,3.066700
8734223,LILLERS,50.566700,2.483300
8738158,LIMAY,48.983300,1.733300
8080549,LIMBURG LAHN,51.000000,9.000000
8757433,LIMERAY,47.466700,1.066700
8721227,LIMERSHEIM,48.466700,7.633300
8759555,LIMEYRAT,45.166700,0.983300
8745077,LIMITE TARN D MASSAL,,
8759200,LIMOGES BENEDICTINS,45.850000,1.250000
8759202,LIMOGES MONTJOVIS,45.850000,1.250000
8741768,LIMOGES W CHURCHILL,,
8744266,LIMOGNE EMBRANCHEM D,,
8383516,LIMONE,42.830000,12.830000
8761516,LIMOUX,43.050000,2.150000
8759875,LIMOUX FLASSIAN,43.066700,2.233300
8717239,LINAY,49.616700,5.216700
8080467,LINDAU HBF,51.000000,9.000000
8721450,LINGOLSHEIM,48.550000,7.633300
8181133,LINZ HBF,47.200000,13.200000
8744400,LION SUR MER,49.233300,-0.300000
8758226,LIPOSTHEY,44.316700,-0.883300
8713986,LIREY LA CHAPELLE,48.150000,4.050000
9403103,LISBOA ORIENTE,,
9494002,LISBOA SANTA APOLONIA,39.500000,-8.000000
9494002,LISBONNE,39.500000,-8.000000
8744426,LISIEUX,49.150000,0.233300
8761531,LISLE SUR TARN,43.850000,1.800000
8744285,LISLE SUR TARN SAISSAC,,
8744721,LISON,49.116700,-1.100000
8773183,LISSAC,45.133300,3.766700
8714106,LIVERDUN,48.750000,6.050000
8711529,LIVERDY EN BRIE,48.700000,2.766700
8716561,LIVERNON GENDARMERIE,,
8383339,LIVORNO CENTRALE,42.830000,12.830000
8383339,LIVOURNE CENTRALE,42.830000,12.830000
8776124,LIVRON,44.766700,4.850000
8768240,LIVRY SUR SEINE,48.516700,2.683300
8711663,LIZY SUR OURCQ,49.016700,3.033300
7979100,LJUBLJANA,46.120000,14.820000
7171797,LLANSA,40.000000,-4.000000
8383351,LOANO,42.830000,12.830000
8585696,LOCARNO,,
8757147,LOCHES,47.133300,1.000000
8747620,LOCMARIAQUER,47.666700,-2.983300
8700348,LOCMINE,47.883300,-2.833300
8782572,LOCRONAN,48.100000,-4.200000
8777300,LODEVE,43.600000,3.883300
8383147,LODI,42.830000,12.830000
5151071,LODZ KALISKA,52.000000,20.000000
505003,LOEBAU,51.000000,9.000000
5555616,LOEKOESHAZA,,
8718234,LOGELBACH,48.083300,7.333300
8775836,LOGNES,48.833300,2.616700
8798561,LOGNES COLL DU SEGRAIS,,
8798717,LOGNES COURS DES LACS,,
8774947,LOGRAS,46.200000,5.933300
7171812,LOGRONO,40.000000,-4.000000
8734523,LOISON SOUS LENS,50.433300,2.866700
8717425,LOISY SUR MARNE,48.766700,4.550000
8717172,LOIVRE,49.350000,3.983300
7015400,LONDON ST PANCRAS,51.533000,-0.133000
8700021,LONDON THOR,,
7070511,LONDON WATERLOO,51.500000,-0.117000
9999984,LONDRES,,
8731608,LONG LE CATELET,50.033300,1.983300
8761105,LONGAGES NOE,43.466700,1.116700
8721557,LONGCHAMP SUR AUJON,48.150000,4.833300
8741322,LONGEAU,47.766700,5.300000
8771262,LONGECOURT,47.166700,5.083300
8774176,LONGEFOY,45.550000,6.650000
8771856,LONGEMAISON,47.083300,6.466700
8774262,LONGERAY,46.100000,5.883300
8748644,LONGEVILLE,46.500000,-1.783300
8751560,LONGEVILLE SUR MOGNE,,
8771522,LONGEVILLES,46.750000,6.293100
8739361,LONGJUMEAU,48.700000,2.300000
8727177,LONGPONT,49.266700,3.216700
8731312,LONGPRE CORPS SAINTS,50.016700,2.016700
8731381,LONGROY GAMACHES,50.033300,1.616700
8748781,LONGUE CENTRE,47.366700,-0.033300
8731304,LONGUEAU,49.883300,2.416700
8727219,LONGUEIL ANNEL,49.466700,2.866700
8727630,LONGUEIL STE MARIE,49.350000,2.716700
8741144,LONGUERUE VIEUX MANOIR,49.550000,1.300000
8711613,LONGUEVILLE S ET M,48.550000,3.916700
8741514,LONGUEVILLE SUR SCIE,49.833300,1.083300
8719427,LONGUYON,49.433300,5.600000
8740660,LONGUYON COLLEGE,49.433300,5.600000
8740670,LONGUYON LA MACHINE,49.433300,5.600000
8740661,LONGUYON PONT EN  EAUX,49.433300,5.600000
8719400,LONGWY,49.516700,5.766700
8752892,LONGWY CAR,,
8740671,LONGWY GARE ROUTIERE,49.516700,5.766700
8747758,LONGWY ROUTE DE METZ,,
8744986,LONLAY LE TESSON,48.633300,-0.350000
8771823,LONS LE SAUNIER,46.583300,5.583300
8734503,LOOS EN GOHELLE,50.450000,2.783300
8728611,LOOS LES LILLE,50.616700,3.016700
8757615,LOREUX,47.400000,1.833300
8747600,LORIENT,47.750000,-3.366700
8776126,LORIOL,44.750000,4.816700
8761889,LORP,43.000000,1.000000
8714210,LORRAINE TGV,48.960000,6.180000
8767141,LORTET,43.050000,0.383300
8759710,LOTHIERS,46.683300,1.516700
8744394,LOUBENS  SARGUET D,,
8744225,LOUBENS LAURAGAIS PINEL,,
8747338,LOUDEAC,48.166700,-2.750000
8756294,LOUDEAC LA FOURCHETTE,,
8721531,LOUDREFING,48.850000,6.866700
8757508,LOUDUN,47.000000,0.066700
8771373,LOUHANS,46.616700,5.100000
8767367,LOUHOSSOA,43.316700,-1.350000
8749129,LOULAY,46.050000,-0.500000
8719080,LOUPERSHOUSE,49.083300,6.916700
8744010,LOUPIAC CAFE,,
8734347,LOURCHES,50.333300,3.300000
8767133,LOURDES,43.216700,-0.133300
8761117,LOURES BARBAZAN,43.000000,0.583300
8717346,LOURES BAROUSSE,,
8764105,LOUROUX DE BOUBLE,46.250000,3.050000
8720714,LOURY EGLISE,48.000000,2.083300
8738245,LOUVECIENNES,48.866700,2.116700
8747851,LOUVERNE,48.183300,-0.783300
8747991,LOUVERNE CENTRE,48.133300,-0.700000
8741585,LOUVIERS,49.216700,1.166700
8740191,LOUVIERS PORTE DE L EAU,49.216700,1.166700
8727625,LOUVRES,49.033300,2.500000
8729553,LOUVROIL,50.266700,3.966700
8772142,LOZANNE,45.866700,4.683300
8775882,LOZERE,48.710000,2.220000
8759709,LUANT,46.733300,1.550000
8080565,LUBECK HBF,51.000000,9.000000
8759467,LUBERSAC,45.416700,1.366700
8776187,LUC EN DIOIS,44.483300,5.316700
8761577,LUC LA PRIMAUBE,44.283300,2.600000
8744236,LUC LA PRIMAUBE ETOILE,,
8744254,LUC LA PRIMAUBE LA BOI,,
8773436,LUC LOZERE,44.650000,3.883300
8744400,LUC SUR MER,49.233300,-0.300000
8757636,LUCAY LE MALE,47.083300,1.350000
8739401,LUCE,48.433300,1.466700
8585500,LUCERNE,47.000000,8.000000
8761123,LUCHON,42.800000,0.566700
8748625,LUCON,46.333300,-1.300000
8746307,LUCON CENTRE,,
8719212,LUCY,48.950000,6.466700
8768367,LUCY SUR CURE BESSY,47.616700,3.733300
8758118,LUDON,44.983300,-0.600000
8714148,LUDRES,48.616700,6.166700
8080559,LUDWIGSBURG,51.000000,9.000000
8080560,LUDWIGSHAFEN RHEIN,51.000000,9.000000
8751899,LUGAGNAC,44.416700,1.733300
8585011,LUGANO,47.000000,8.000000
8713843,LUGANS RN D,,
8729716,LUGNY,49.783300,3.816700
8782607,LUITRE,48.283300,-1.116700
8774561,LULLY,46.283300,6.416700
8717218,LUMES,49.733300,4.783300
8776198,LUMIO,42.566700,8.833300
8778157,LUNAS,43.650000,3.250000
8080573,LUNEBURG,51.000000,9.000000
8777340,LUNEL,43.566700,4.191700
8777342,LUNEL VIEL,43.683300,4.083300
8757628,LUNERY,46.933300,2.266700
8734115,LUNERY EGLISE,46.933300,2.266700
8714115,LUNEVILLE,48.600000,6.500000
8740707,LUNEVILLE CITE SCOLAIRE,48.600000,6.500000
8740708,LUNEVILLE DIETTMANN,48.600000,6.500000
8747674,LUNEVILLE LP,,
8776229,LUPINO,1000.000000,1000.000000
8745011,LUPPE VIOLLES RN,,
8744898,LUQUET RN,,
8718524,LURE,47.683300,6.500000
8775126,LURS,,
8731770,LURY SUR ARNON,47.116700,2.050000
8774766,LUS LA CROIX HAUTE,44.650000,5.566700
8717350,LUSCAN PONT N D,,
8748554,LUSIGNAN,46.416700,0.050000
8721598,LUSIGNY SUR BARSE CENTR,48.250000,4.266700
8727995,LUSIGNY SUR BARSE RN,48.250000,4.266700
8757584,LUSSAC LES CHATEAUX,46.250000,0.800000
8714482,LUSSE,48.283300,7.100000
8718254,LUTTENBACH PRES MUNSTER,48.016700,7.116700
8718266,LUTTERBACH HAUT RHIN,47.766700,7.283300
8721516,LUTZELBOURG,48.733300,7.250000
8721465,LUTZELHOUSE,48.500000,7.316700
8758382,LUXE,45.900000,0.016700
8282100,LUXEMBOURG,49.450000,6.100000
8775861,LUXEMBOURG RER,48.866700,2.333300
8718559,LUXEUIL LES BAINS,47.816700,6.383300
8766683,LUZ ST SAUVEUR,43.000000,0.000000
8727657,LUZARCHES,49.116700,2.416700
8761374,LUZECH,44.466700,1.200000
8716901,LUZECH FOYER,,
8716895,LUZECH INSTITUT BOISSOR,,
8716897,LUZECH PL DE LA MAIRIE,,
8744706,LUZENAC CENTRE,,
8761155,LUZENAC GARANOU,42.800000,1.733300
8585500,LUZERN,47.000000,8.000000
8769653,LUZY NIEVRE,46.816700,3.866700
8750007,LUZY PREMAUDE,,
8714204,LUZY SUR MARNE,48.050000,5.183300
8750008,LUZY VILLE,,
8798871,LYCEE H SELLIER LIVRY G,,
9919001,LYON,,
8772117,LYON GORGE DE LOUP,45.750000,4.850000
8728262,LYON JEAN MACE,,
8772319,LYON PART DIEU,45.750000,4.850000
8772202,LYON PERRACHE,45.750000,4.850000
8776290,LYON SATOLAS,45.700000,5.130000
8772325,LYON ST CLAIR,,
8776290,LYON ST EXUPERY TGV,45.700000,5.130000
8772115,LYON ST PAUL,45.750000,4.850000
8772100,LYON VAISE,45.750000,4.850000
8484424,MAASTRICHT,52.500000,5.750000
8714266,MAATZ,47.700000,5.450000
8758119,MACAU,45.016700,-0.616700
8748136,MACHECOUL,47.000000,-1.816700
8774558,MACHILLY,46.250000,6.333300
8713987,MACHY,48.133300,4.050000
8772570,MACON LOCHE TGV,46.300000,4.833300
8772568,MACON VILLE,46.433300,4.766700
7171180,MADRID ATOCHA,40.000000,-4.000000
