#Nom de la gare^Type^Région^Latitude^Longitude
Tessonnières^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^43.92840^1.93742
Teting^Gare Ferroviaire de Voyageurs^Lorraine^49.05163^6.66422
TGV Haute-Picardie^Gare Ferroviaire de Voyageurs^Picardie^49.86115^2.83233
Thann^Gare Ferroviaire de Voyageurs^Alsace^47.80911^7.10701
Thann-Nord^Gare Ferroviaire de Voyageurs^Alsace^47.81312^7.09402
Thaon^Gare Ferroviaire de Voyageurs^Lorraine^48.24471^6.41596
Theillay (Loir-et-Cher)^Gare Ferroviaire de Voyageurs^Centre^47.31395^2.04430
Thenissey^Gare Ferroviaire de Voyageurs^Bourgogne^47.49437^4.62357
Thenon^Gare Ferroviaire de Voyageurs^Aquitaine^45.15990^1.06911
Théoule-sur-Mer^Gare Ferroviaire de Voyageurs^Provence-Alpes-CA^43.51423^6.93671
Thésée^Gare Ferroviaire de Voyageurs^Centre^47.32211^1.31224
Thézy-Glimont^Gare Ferroviaire de Voyageurs^Picardie^49.81189^2.43602
Thiaville^Gare Ferroviaire de Voyageurs^Lorraine^48.41355^6.81048
Thiel-sur-Acolin^Gare Ferroviaire de Voyageurs^Auvergne^46.52628^3.57890
Thiennes^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.65242^2.47268
Thiers^Gare Ferroviaire de Voyageurs^Auvergne^45.86137^3.54286
Thieux-Nantouillet^Gare Ferroviaire de Voyageurs^Ile de France^49.00871^2.68055
Thionville^Gare Ferroviaire de Voyageurs^Lorraine^49.35426^6.17033
Thiviers^Gare Ferroviaire de Voyageurs^Aquitaine^45.41901^0.92099
Thomery^Gare Ferroviaire de Voyageurs^Ile de France^48.39423^2.76453
Thonon-les-Bains^Gare Ferroviaire de Voyageurs^Rhône-Alpes^46.36895^6.48206
Thouaré^Gare Ferroviaire de Voyageurs^Pays de la Loire^47.26512^-1.44093
Thouars^Gare Ferroviaire de Voyageurs^Poitou-Charentes^46.98523^-0.21058
Thourotte^Gare Ferroviaire de Voyageurs^Picardie^49.47531^2.88181
Thuès^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^42.52373^2.22335
Thuès-les-Bains^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^42.53032^2.25012
Thun-le-Paradis^Gare Ferroviaire de Voyageurs^Ile de France^49.00683^1.92014
Tieffenbach-Struth^Gare Ferroviaire de Voyageurs^Alsace^48.90631^7.25511
Tiercé^Gare Ferroviaire de Voyageurs^Pays de la Loire^47.61792^-0.46923
Tillières^Gare Ferroviaire de Voyageurs^Haute-Normandie^48.76065^1.05372
Tincques^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.35696^2.49762
Tonnay-Charente^Gare Ferroviaire de Voyageurs^Poitou-Charentes^45.94338^-0.89783
Tonneins^Gare Ferroviaire de Voyageurs^Aquitaine^44.39292^0.31418
Tonnerre^Gare Ferroviaire de Voyageurs^Bourgogne^47.85962^3.97353
Torfou^Gare Ferroviaire de Voyageurs^Pays de la Loire^47.03300^-1.11717
Torpes-Boussières^Gare Ferroviaire de Voyageurs^Franche-Comté^47.16380^5.88868
Touët-de-l'Escarène^Gare Ferroviaire de Voyageurs^Provence-Alpes-CA^43.84691^7.36389
Toul^Gare Ferroviaire de Voyageurs^Lorraine^48.67908^5.87946
Toulon^Gare Ferroviaire de Voyageurs^Provence-Alpes-CA^43.12836^5.92972
Toulouse-Matabiau^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^43.61144^1.45414
Tourcoing^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.71629^3.16748
Tournan^Gare Ferroviaire de Voyageurs^Ile de France^48.73931^2.75957
Tournay (Hautes-Pyrénées)^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^43.18351^0.23898
Tournemire-Roquefort^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^43.96894^3.01782
Tournus^Gare Ferroviaire de Voyageurs^Bourgogne^46.56647^4.90640
Tours^Gare Ferroviaire de Voyageurs^Centre^47.38823^0.69472
Tourville^Gare Ferroviaire de Voyageurs^Haute-Normandie^49.32459^1.09805
Toury^Gare Ferroviaire de Voyageurs^Centre^48.19375^1.94002
Tracy-Sancerre^Gare Ferroviaire de Voyageurs^Bourgogne^47.33688^2.88047
Traou-Nez^Gare Ferroviaire de Voyageurs^Bretagne^48.74854^-3.13499
Trappes-Voyageurs^Gare Ferroviaire de Voyageurs^Ile de France^48.77476^2.00658
Trégonneau-Squiffiec^Gare Ferroviaire de Voyageurs^Bretagne^48.62447^-3.17410
Trémolat^Gare Ferroviaire de Voyageurs^Aquitaine^44.86244^0.83024
Trentels-Ladignac^Gare Ferroviaire de Voyageurs^Aquitaine^44.44308^0.88500
Tressin^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.61068^3.19017
Tricot^Gare Ferroviaire de Voyageurs^Picardie^49.56162^2.58139
Trie-Château^Gare Ferroviaire de Voyageurs^Picardie^49.28255^1.81812
Triel-sur-Seine^Gare Ferroviaire de Voyageurs^Ile de France^48.98074^2.00613
Trilport^Gare Ferroviaire de Voyageurs^Ile de France^48.96014^2.94954
Trith-St-Léger^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.33198^3.48950
Trois-Chênes^Gare Ferroviaire de Voyageurs^Franche-Comté^47.64790^6.84605
Trois-Puits^Gare Ferroviaire de Voyageurs^Champagne-Ardenne^49.20678^4.03839
Tronsanges^Gare Ferroviaire de Voyageurs^Bourgogne^47.11299^3.05401
Trouville-Deauville^Gare Ferroviaire de Voyageurs^Basse-Normandie^49.35313^0.08850
Troyes^Gare Ferroviaire de Voyageurs^Champagne-Ardenne^48.29501^4.06542
Tulle^Gare Ferroviaire de Voyageurs^Limousin^45.25884^1.75580
Tullins-Fures^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.30072^5.49219
Turckheim^Gare Ferroviaire de Voyageurs^Alsace^48.08545^7.27889
Turenne^Gare Ferroviaire de Voyageurs^Limousin^45.03984^1.59981
Uchaud^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^43.75806^4.26739
Uckange^Gare Ferroviaire de Voyageurs^Lorraine^49.30334^6.15609
Urçay^Gare Ferroviaire de Voyageurs^Centre^46.62968^2.58625
Ur-les-Escaldes^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^42.45318^1.94325
Urmatt^Gare Ferroviaire de Voyageurs^Alsace^48.52554^7.33828
Urt^Gare Ferroviaire de Voyageurs^Aquitaine^43.49937^-1.30162
Us^Gare Ferroviaire de Voyageurs^Ile de France^49.09904^1.97078
Ussel^Gare Ferroviaire de Voyageurs^Limousin^45.55767^2.31444
Ustaritz^Gare Ferroviaire de Voyageurs^Aquitaine^43.40469^-1.44877
Uzerche^Gare Ferroviaire de Voyageurs^Limousin^45.44047^1.57020
Vaas^Gare Ferroviaire de Voyageurs^Pays de la Loire^47.67054^0.31728
Vaires-Torcy^Gare Ferroviaire de Voyageurs^Ile de France^48.87557^2.64230
Val-de-Fontenay^Gare Ferroviaire de Voyageurs^Ile de France^48.85422^2.48920
Val-de-Reuil^Gare Ferroviaire de Voyageurs^Haute-Normandie^49.27607^1.22457
Val-de-Vesle (Marne)^Gare Ferroviaire de Voyageurs^Champagne-Ardenne^49.17841^4.22169
Valdieu^Gare Ferroviaire de Voyageurs^Alsace^47.63114^7.05578
Valençay^Gare Ferroviaire de Voyageurs^Centre^47.16521^1.56075
Valence^Gare Ferroviaire de Voyageurs^Rhône-Alpes^44.92765^4.89342
Valence-d'Agen^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^44.11186^0.89175
Valence-TGV^Gare Ferroviaire de Voyageurs^Rhône-Alpes^44.99155^4.97873
Valenciennes^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.36333^3.51590
Valergues-Lansargues^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^43.67260^4.06022
Valleiry^Gare Ferroviaire de Voyageurs^Rhône-Alpes^46.10952^5.96727
Valleroy-Moineville^Gare Ferroviaire de Voyageurs^Lorraine^49.20550^5.93553
Vallon^Gare Ferroviaire de Voyageurs^Auvergne^46.53621^2.61101
Vallorcine^Gare Ferroviaire de Voyageurs^Rhône-Alpes^46.03221^6.93278
Valmondois^Gare Ferroviaire de Voyageurs^Ile de France^49.09159^2.20200
Valognes^Gare Ferroviaire de Voyageurs^Basse-Normandie^49.50539^-1.48032
Vandières^Gare Ferroviaire de Voyageurs^Lorraine^48.95205^6.03847
Vannes^Gare Ferroviaire de Voyageurs^Bretagne^47.66536^-2.75253
Vanves-Malakoff^Gare Ferroviaire de Voyageurs^Ile de France^48.81802^2.29144
Varades-St-Florent-le-Vieil^Gare Ferroviaire de Voyageurs^Pays de la Loire^47.37437^-1.01968
Varangéville-St-Nicolas^Gare Ferroviaire de Voyageurs^Lorraine^48.63534^6.31286
Varennes-sur-Allier^Gare Ferroviaire de Voyageurs^Auvergne^46.31535^3.39429
Varennes-sur-Fouzon^Gare Ferroviaire de Voyageurs^Centre^47.21626^1.61585
Varetz^Gare Ferroviaire de Voyageurs^Limousin^45.19107^1.44735
Varilhes^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^43.04140^1.62829
Vauboyen^Gare Ferroviaire de Voyageurs^Ile de France^48.75928^2.19193
Vaucelles^Gare Ferroviaire de Voyageurs^Ile de France^49.02161^2.23017
Vaucresson^Gare Ferroviaire de Voyageurs^Ile de France^48.83669^2.15242
Vaulry^Gare Ferroviaire de Voyageurs^Limousin^46.02478^1.10910
Vaumoise^Gare Ferroviaire de Voyageurs^Picardie^49.23368^2.98861
Vauvert^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^43.69532^4.27025
Vauxaillon^Gare Ferroviaire de Voyageurs^Picardie^49.47416^3.41013
Vaux-sur-Seine^Gare Ferroviaire de Voyageurs^Ile de France^49.00743^1.96285
Vauzelles^Gare Ferroviaire de Voyageurs^Bourgogne^47.00168^3.13291
Vayrac^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^44.95014^1.70630
Vayres^Gare Ferroviaire de Voyageurs^Aquitaine^44.89660^-0.31615
Veigné^Gare Ferroviaire de Voyageurs^Centre^47.29150^0.73444
Velars^Gare Ferroviaire de Voyageurs^Bourgogne^47.32624^4.92675
Vélines^Gare Ferroviaire de Voyageurs^Aquitaine^44.85202^0.10357
Vendenheim^Gare Ferroviaire de Voyageurs^Alsace^48.66543^7.71836
Vendeuvre (Aube)^Gare Ferroviaire de Voyageurs^Champagne-Ardenne^48.24035^4.46719
Vendôme^Gare Ferroviaire de Voyageurs^Centre^47.80216^1.06768
Vendôme-Villiers-sur-Loir^Gare Ferroviaire de Voyageurs^Centre^47.82184^1.02035
Vénerque-le-Vernet^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^43.43345^1.42587
Vénissieux-Voyageurs^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.70511^4.88810
Verdun^Gare Ferroviaire de Voyageurs^Lorraine^49.16554^5.37874
Veretz-Montlouis^Gare Ferroviaire de Voyageurs^Centre^47.37144^0.81967
Vergèze-Codognan^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^43.73982^4.21886
Vermenton^Gare Ferroviaire de Voyageurs^Bourgogne^47.66058^3.73195
Vern^Gare Ferroviaire de Voyageurs^Bretagne^48.04683^-1.59656
Vernaison^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.64544^4.81346
Vernet-d'Ariège^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^43.18948^1.61170
Verneuil-l'Étang^Gare Ferroviaire de Voyageurs^Ile de France^48.64469^2.82493
Verneuil-sur-Avre^Gare Ferroviaire de Voyageurs^Haute-Normandie^48.74276^0.92948
Verneuil-sur-Serre^Gare Ferroviaire de Voyageurs^Picardie^49.64709^3.66596
Verneuil-sur-Vienne^Gare Ferroviaire de Voyageurs^Limousin^45.83771^1.11276
Vernon (Eure)^Gare Ferroviaire de Voyageurs^Haute-Normandie^49.09128^1.47836
Vernouillet-Verneuil^Gare Ferroviaire de Voyageurs^Ile de France^48.98123^1.98332
Vernou-sur-Seine^Gare Ferroviaire de Voyageurs^Ile de France^48.38647^2.84298
Verrey^Gare Ferroviaire de Voyageurs^Bourgogne^47.43855^4.67028
Versailles-Chantiers^Gare Ferroviaire de Voyageurs^Ile de France^48.79545^2.13606
Versailles-Rive-Droite^Gare Ferroviaire de Voyageurs^Ile de France^48.80960^2.13570
Versailles-Rive-Gauche^Gare Ferroviaire de Voyageurs^Ile de France^48.80002^2.12991
Versigny^Gare Ferroviaire de Voyageurs^Picardie^49.65734^3.43368
Vertaizon^Gare Ferroviaire de Voyageurs^Auvergne^45.78460^3.28799
Vert-Galant^Gare Ferroviaire de Voyageurs^Ile de France^48.94436^2.56718
Vertou^Gare Ferroviaire de Voyageurs^Pays de la Loire^47.18597^-1.47793
Vervins^Gare Ferroviaire de Voyageurs^Picardie^49.83013^3.89334
Verzeille^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^43.13042^2.32123
Vesoul^Gare Ferroviaire de Voyageurs^Franche-Comté^47.61747^6.15174
Veuves-Monteaux^Gare Ferroviaire de Voyageurs^Centre^47.47574^1.12408
Veynes-Dévoluy^Gare Ferroviaire de Voyageurs^Provence-Alpes-CA^44.53183^5.81579
Vézelise^Gare Ferroviaire de Voyageurs^Lorraine^48.48068^6.10078
Viaduc-Ste-Marie^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.89696^6.78564
Viarmes^Gare Ferroviaire de Voyageurs^Ile de France^49.11704^2.36897
Vias^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^43.31623^3.42538
Vichy^Gare Ferroviaire de Voyageurs^Auvergne^46.12688^3.43071
Vic-le-Comte^Gare Ferroviaire de Voyageurs^Auvergne^45.66453^3.20689
Vic-Mireval^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^43.50097^3.79959
Vic-sur-Cère^Gare Ferroviaire de Voyageurs^Auvergne^44.97612^2.63180
Vidauban^Gare Ferroviaire de Voyageurs^Provence-Alpes-CA^43.43132^6.43351
Vieilleville^Gare Ferroviaire de Voyageurs^Limousin^46.09078^1.67333
Vielmur-sur-Agout^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^43.62410^2.08944
Vienne^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.52138^4.87447
Vierzon-Forges^Gare Ferroviaire de Voyageurs^Centre^47.20932^2.10056
Vierzon-Ville^Gare Ferroviaire de Voyageurs^Centre^47.22654^2.06098
Vierzy^Gare Ferroviaire de Voyageurs^Picardie^49.29098^3.27725
Viescamp-sous-Jalles^Gare Ferroviaire de Voyageurs^Auvergne^44.91872^2.29034
Vieux-Thann^Gare Ferroviaire de Voyageurs^Alsace^47.80555^7.11989
Viévola^Gare Ferroviaire de Voyageurs^Provence-Alpes-CA^44.11179^7.56238
Vif^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.04816^5.68365
Vigeois^Gare Ferroviaire de Voyageurs^Limousin^45.38298^1.51549
Vigneux-sur-Seine^Gare Ferroviaire de Voyageurs^Ile de France^48.70810^2.41382
Vignols-St-Solve^Gare Ferroviaire de Voyageurs^Limousin^45.31396^1.39711
Vignory^Gare Ferroviaire de Voyageurs^Champagne-Ardenne^48.27047^5.12419
Villabé^Gare Ferroviaire de Voyageurs^Ile de France^48.59281^2.46161
Villaines (Val-d'Oise)^Gare Ferroviaire de Voyageurs^Ile de France^49.07823^2.34826
Villars-les-Dombes^Gare Ferroviaire de Voyageurs^Rhône-Alpes^46.00415^5.02819
Villechaud^Gare Ferroviaire de Voyageurs^Bourgogne^47.37349^2.90065
Villedieu-Chanliau^Gare Ferroviaire de Voyageurs^Bourgogne^46.79940^4.43927
Villedieu-les-Poêles^Gare Ferroviaire de Voyageurs^Basse-Normandie^48.83416^-1.22545
Villefort^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^44.43945^3.92333
Villefranche-de-Lauragais^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^43.39861^1.71433
Villefranche-de-Rouergue^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^44.34727^2.03619
Villefranche-du-Périgord^Gare Ferroviaire de Voyageurs^Aquitaine^44.62698^1.04922
Villefranche-sur-Cher^Gare Ferroviaire de Voyageurs^Centre^47.29503^1.76735
Villefranche-sur-Mer^Gare Ferroviaire de Voyageurs^Provence-Alpes-CA^43.70681^7.31383
Villefranche-sur-Saône^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.98434^4.72102
Villefranche-Vernet-les-Bains^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^42.59372^2.37097
Villefranque (Pyrénées-Atlantique)^Gare Ferroviaire de Voyageurs^Aquitaine^43.43147^-1.45626
Villeherviers^Gare Ferroviaire de Voyageurs^Centre^47.36911^1.79623
Villenave-d'Ornon^Gare Ferroviaire de Voyageurs^Aquitaine^44.76871^-0.54745
Villeneuve-la-Comtesse^Gare Ferroviaire de Voyageurs^Poitou-Charentes^46.09874^-0.51306
Villeneuve-la-Guyard^Gare Ferroviaire de Voyageurs^Bourgogne^48.34293^3.07170
Villeneuve-le-Roi^Gare Ferroviaire de Voyageurs^Ile de France^48.73958^2.42641
Villeneuve-lès-Maguelone^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^43.54345^3.84971
Villeneuve-Loubet-Plage^Gare Ferroviaire de Voyageurs^Provence-Alpes-CA^43.63004^7.13444
Villeneuve-Prairie^Gare Ferroviaire de Voyageurs^Ile de France^48.76388^2.43347
Villeneuve-St-Georges^Gare Ferroviaire de Voyageurs^Ile de France^48.73009^2.44628
Villeneuve-St-Georges-Triage^Gare Ferroviaire de Voyageurs^Ile de France^48.74461^2.43876
Villeneuve-sur-Allier^Gare Ferroviaire de Voyageurs^Auvergne^46.65898^3.24712
Villeneuve-sur-Yonne^Gare Ferroviaire de Voyageurs^Bourgogne^48.08493^3.28626
Villennes-sur-Seine^Gare Ferroviaire de Voyageurs^Ile de France^48.93930^1.99969
Villenouvelle^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^43.43342^1.66066
Villeparisis^Gare Ferroviaire de Voyageurs^Ile de France^48.95276^2.60127
Villeperdue^Gare Ferroviaire de Voyageurs^Centre^47.20207^0.63353
Villepinte^Gare Ferroviaire de Voyageurs^Ile de France^48.96312^2.51233
Villepreux-les-Clayes^Gare Ferroviaire de Voyageurs^Ile de France^48.82386^1.99306
Villereversure^Gare Ferroviaire de Voyageurs^Rhône-Alpes^46.19446^5.39801
Villers-Bretonneux^Gare Ferroviaire de Voyageurs^Picardie^49.86259^2.52151
Villers-Cotterets^Gare Ferroviaire de Voyageurs^Picardie^49.25001^3.09369
Villers-les-Pots^Gare Ferroviaire de Voyageurs^Bourgogne^47.20625^5.34850
Villers-St-Paul^Gare Ferroviaire de Voyageurs^Picardie^49.28211^2.48910
Villers-St-Sépulcre^Gare Ferroviaire de Voyageurs^Picardie^49.36699^2.22154
Villers-sur-Mer^Gare Ferroviaire de Voyageurs^Basse-Normandie^49.31597^0.00992
Villers-sur-Thère^Gare Ferroviaire de Voyageurs^Picardie^49.41536^2.13548
Albigny-Neuville^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.87428^4.83298
Villiers-en-Lieu^Gare Ferroviaire de Voyageurs^Champagne-Ardenne^48.66334^4.89750
Villiers-le-Bel-Gonesse^Gare Ferroviaire de Voyageurs^Ile de France^48.99377^2.41632
Villiers-Montbarbin^Gare Ferroviaire de Voyageurs^Ile de France^48.86416^2.88165
Villiers-Neauphle-Pontchartrain^Gare Ferroviaire de Voyageurs^Ile de France^48.81556^1.87768
Villiers-sur-Marne-Le Plessis-Trévise^Gare Ferroviaire de Voyageurs^Ile de France^48.82328^2.54256
Vimy^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.37316^2.82311
Vinay^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.20794^5.40985
Vinça^Gare Ferroviaire de Voyageurs^Languedoc-Roussillon^42.64820^2.52761
Vincelles^Gare Ferroviaire de Voyageurs^Bourgogne^47.70410^3.62842
Vincey^Gare Ferroviaire de Voyageurs^Lorraine^48.34369^6.33549
Vions-Chanaz^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.82486^5.80647
Vire^Gare Ferroviaire de Voyageurs^Basse-Normandie^48.84636^-0.88317
Vireux-Molhain^Gare Ferroviaire de Voyageurs^Champagne-Ardenne^50.08287^4.72314
Virieu-le-Grand-Belley^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.84925^5.65473
Virieu-sur-Bourbre^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.49224^5.47221
Viroflay-Rive-Droite^Gare Ferroviaire de Voyageurs^Ile de France^48.80549^2.16848
Viroflay-Rive-Gauche^Gare Ferroviaire de Voyageurs^Ile de France^48.80069^2.17075
Virville-Manneville^Gare Ferroviaire de Voyageurs^Haute-Normandie^49.58356^0.35431
Viry-Châtillon^Gare Ferroviaire de Voyageurs^Ile de France^48.67613^2.38704
Viry-Noureuil^Gare Ferroviaire de Voyageurs^Picardie^49.62733^3.25025
Vis-à-Marles^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.50498^2.51679
Vitré^Gare Ferroviaire de Voyageurs^Bretagne^48.12253^-1.21277
Vitrolles Aeroport Marseille Provence^Gare Ferroviaire de Voyageurs^Provence-Alpes-CA^43.44077^5.23688
Vitry-en-Artois^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.32750^2.98134
Vitry-le-François^Gare Ferroviaire de Voyageurs^Champagne-Ardenne^48.71775^4.58724
Vitry-sur-Seine^Gare Ferroviaire de Voyageurs^Ile de France^48.80085^2.40235
Vittel^Gare Ferroviaire de Voyageurs^Lorraine^48.20261^5.94188
Viviers-du-Lac^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.64836^5.90308
Viviez-Decazeville^Gare Ferroviaire de Voyageurs^Midi-Pyrénées^44.55704^2.21803
Vivoin-Beaumont^Gare Ferroviaire de Voyageurs^Pays de la Loire^48.23018^0.14475
Vivonne^Gare Ferroviaire de Voyageurs^Poitou-Charentes^46.42659^0.26541
Voellerdingen^Gare Ferroviaire de Voyageurs^Alsace^48.96190^7.14260
Voiron^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.36404^5.59428
Voivres^Gare Ferroviaire de Voyageurs^Pays de la Loire^47.93054^0.08552
Volvic^Gare Ferroviaire de Voyageurs^Auvergne^45.86476^3.00342
Vonnas^Gare Ferroviaire de Voyageurs^Rhône-Alpes^46.22728^4.99149
Voreppe^Gare Ferroviaire de Voyageurs^Rhône-Alpes^45.29037^5.63185
Vorey^Gare Ferroviaire de Voyageurs^Auvergne^45.18205^3.91265
Vosves^Gare Ferroviaire de Voyageurs^Ile de France^48.51505^2.59831
Vougeot-Gilly-lès-Cîteaux^Gare Ferroviaire de Voyageurs^Bourgogne^47.17562^4.97126
Voujeaucourt^Gare Ferroviaire de Voyageurs^Franche-Comté^47.47938^6.77016
Voutenay^Gare Ferroviaire de Voyageurs^Bourgogne^47.56114^3.78058
Voutré^Gare Ferroviaire de Voyageurs^Pays de la Loire^48.13405^-0.29240
Voves^Gare Ferroviaire de Voyageurs^Centre^48.27499^1.62218
Voyenne^Gare Ferroviaire de Voyageurs^Picardie^49.72613^3.72008
Vraincourt-Viéville^Gare Ferroviaire de Voyageurs^Champagne-Ardenne^48.23707^5.12384
Vrigne-Meuse^Gare Ferroviaire de Voyageurs^Champagne-Ardenne^49.70068^4.84307
Vulaines-sur-Seine-Samoreau^Gare Ferroviaire de Voyageurs^Ile de France^48.42854^2.75254
Wacquemoulin^Gare Ferroviaire de Voyageurs^Picardie^49.50355^2.61153
Walbach^Gare Ferroviaire de Voyageurs^Alsace^48.05862^7.23405
Walbourg^Gare Ferroviaire de Voyageurs^Alsace^48.88584^7.80915
Walheim^Gare Ferroviaire de Voyageurs^Alsace^47.64179^7.26316
Wallers^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.38432^3.38976
Wambaix^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.13399^3.31135
Wambrechies^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.68173^3.03943
Watten-Éperlecques^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.82717^2.20676
Wattignies-Templemars^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.57920^3.05153
Wavrin^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.57524^2.93759
Wesserling^Gare Ferroviaire de Voyageurs^Alsace^47.88974^6.99785
Weyersheim^Gare Ferroviaire de Voyageurs^Alsace^48.71770^7.79685
Wihr-au-Val-Soultzbach^Gare Ferroviaire de Voyageurs^Alsace^48.04628^7.20904
Willer-sur-Thur^Gare Ferroviaire de Voyageurs^Alsace^47.84263^7.06921
Wilwisheim^Gare Ferroviaire de Voyageurs^Alsace^48.74590^7.50782
Wimille-Wimereux^Gare Ferroviaire de Voyageurs^Nord Pas de Calais^50.76527^1.61312
Wingen-sur-Moder^Gare Ferroviaire de Voyageurs^Alsace^48.92026^7.38229
Wisches^Gare Ferroviaire de Voyageurs^Alsace^48.50761^7.27023
Wissembourg^Gare Ferroviaire de Voyageurs^Alsace^49.03139^7.95000
Wittelsheim^Gare Ferroviaire de Voyageurs^Alsace^47.81732^7.26409
Wittring^Gare Ferroviaire de Voyageurs^Lorraine^49.05567^7.14106
Woelfling-lès-Sarreguemines^Gare Ferroviaire de Voyageurs^Lorraine^49.09488^7.19075
Woincourt^Gare Ferroviaire de Voyageurs^Picardie^50.05893^1.53943
Woippy^Gare Ferroviaire de Voyageurs^Lorraine^49.14908^6.15604
Xertigny^Gare Ferroviaire de Voyageurs^Lorraine^48.05301^6.37676
Xeuilley^Gare Ferroviaire de Voyageurs^Lorraine^48.56967^6.10197
Ychoux^Gare Ferroviaire de Voyageurs^Aquitaine^44.32935^-0.94597
Yerres^Gare Ferroviaire de Voyageurs^Ile de France^48.70640^2.48276
Yffiniac^Gare Ferroviaire de Voyageurs^Bretagne^48.47012^-2.65237
Ygos^Gare Ferroviaire de Voyageurs^Aquitaine^43.97830^-0.73637
Ytrac^Gare Ferroviaire de Voyageurs^Auvergne^44.91062^2.36433
Yutz^Gare Ferroviaire de Voyageurs^Lorraine^49.36113^6.20950
