#UIC_CODE,DESCRIPTION,NLS_CODE,PHYSICAL,
8717209,FUMAY,FRBDG,Y
8717210,HAYBES,FRBDH,Y
8717211,VIREUX MOLHAIN,FRBDI,Y
8717212,AUBRIVES,FRBDJ,Y
8717213,GIVET,FRBDK,Y
8717215,MOHON,FRMHN,Y
8717218,LUMES HALTE,FRBDO,Y
8717221,NOUVION SUR MEUSE,FRBDP,Y
8717222,VRIGNE MEUSE,FRBDQ,Y
8717223,DONCHERY,FRBDR,Y
8717225,SEDAN,FRXSW,Y
8717226,AMAGNE LUCQUY,FRBDS,Y
8717227,RETHEL,FRBDT,Y
8717230,PONT MAUGIS,FRBDU,Y
8717231,BAZEILLES,FRBDV,Y
8717232,DOUZY,FRBDW,Y
8717233,POURU ST REMY,FRBDX,Y
8717234,SACHY,FRBDY,Y
8717235,CARIGNAN GARE,FRBDZ,Y
8717238,BLAGNY,FRBEB,Y
8717239,LINAY,FRBEC,Y
8717241,MARGUT FROMY,FRBED,Y
8717254,LIART,FRBEK,Y
8717270,REMILLY AILLICOURT,FRBEM,Y
8717285,ANCHAMPS,FRBEP,Y
8717287,FEPIN,FRBEQ,Y
8717288,MONTIGNY SUR MEUSE,FRBER,Y
8717330,WADELINCOURT,FRBFB,Y
8717333,VOUCIENNES,FRVCN,Y
8717340,LA FERTE SUR CHIERS,FRBFC,Y
8717400,CHALONS EN CHAMPAGNE,FRXCR,Y
8717421,VITRY LA VILLE,FRBFK,Y
8717424,SONGY,FRBFL,Y
8717425,LOISY SUR MARNE,FRBFM,Y
8717426,PRINGY MARNE,FRBFN,Y
8717427,VITRY LE FRANCOIS GARE,FRBFO,Y
8717432,BLESME HAUSSIGNEMONT,FRBIM,Y
8717440,MOURMELON LE PETIT,FRBFV,Y
8717442,UXEGNEY,FRBFW,Y
8717443,BOUY,FRBFX,Y
8717444,ST HILAIRE AU TEMPLE,FRSHT,Y
8717445,DARNIEULLES,FRBFY,Y
8717448,MATTAINCOURT,FRBFZ,Y
8717449,ST AME,FRBGA,Y
8717450,LE SYNDICAT,FRBGB,Y
8717482,SUIPPES,FRBGH,Y
8717487,STE MENEHOULD,FRBGI,Y
8717500,ST DIZIER,FRBGJ,Y
8717501,REVIGNY,FRBGK,Y
8717504,BAR LE DUC,FRXBD,Y
8717506,NANCOIS TRONVILLE,FRBGL,Y
8717507,FRONVILLE ST URBAIN,FRBGM,Y
8717509,JOINVILLE,FRBGN,Y
8717510,CUREL,FRBGP,Y
8717511,CHEVILLON,FRBGQ,Y
8717513,BAYARD,FRBGR,Y
8717514,EURVILLE,FRBGS,Y
8717517,OURCHES SUR MEUSE,FRBGU,Y
8717520,VILLIERS EN LIEU,FRBGW,Y
8717521,ST EULIEN,FRBGX,Y
8717524,LEROUVILLE,FRLER,Y
8717525,COMMERCY,FRBHA,Y
8717571,LES ISLETTES,FRBHW,Y
8717573,CLERMONT EN ARGONNE,FRBHX,Y
8717577,VERDUN,FRXVN,Y
8717579,ETAIN,FRBHY,Y
8717582,PAGNY SUR MEUSE,FRPYM,Y
8717583,ST GERMAIN MEUSE,FRBHZ,Y
8717584,UGNY SUR MEUSE,FRBIB,Y
8717585,VAUCOULEURS,FRBIC,Y
8717586,NEUVILLE LES VAUCOULEURS,FRBID,Y
8717587,BUREY EN VAUX,FRBIE,Y
8717588,MAXEY SUR VAISE,FRBIF,Y
8717613,BORDES LARRIMARET,FRUPG,Y
8717621,LANNEMEZAN DEMI LUNE,FRUPK,Y
8717622,LANNEMEZAN HOTEL PYRENEES,FRUPJ,Y
8717686,ST LAURENT NESTE MEDEVIELLE,FRUPL,Y
8717689,TOURNAY N117/D28,FRUPI,Y
8717692,TOURNAY VILLAGE RETRAITE,FRUPH,Y
8717725,MAZAMET LA RICHARDE,FRUKY,Y
8717740,MIRANDE PARKING FOIRAIL,FRGJC,Y
8717752,GAILLAC PL. LIBERATION,FRUIM,Y
8717765,BAZIEGE (VILLAGE),FRUBI,Y
8717767,LABEGE-VILLAGE ARRET PAYSSIERE,FRUBK,Y
8717769,VILLEFR LAURAGAIS GENDARMERIE,FRGTN,Y
8717771,VILLEFR LAURAGAIS 31-CPAM,FRUCG,Y
8718101,ST LOUIS LA CHAUSSEE,FRBIH,Y
8718102,HASENRAIN,FRBII,Y
8718103,BRUNSTATT,FRBIJ,Y
8718104,FLAXLANDEN,FRBIK,Y
8718105,TAGOLSHEIM,FRBIN,Y
8718106,WALHEIM,FRBIO,Y
8718107,BALLERSDORF,FRBIP,Y
8718108,VALDIEU,FRBIR,Y
8718113,GRAFFENWALD,FRBIS,Y
8718114,ST ANDRE HAUT RHIN,FRBIT,Y
8718122,COLMAR ST JOSEPH,FRBIV,Y
8718155,ST GILLES LYCEE HAUT RHIN,FRBIW,Y
8718201,COLMAR,FRAEJ,Y
8718205,MULHOUSE DORNACH,FRBJA,Y
8718206,MULHOUSE VILLE,FRAEK,Y
8718207,RIXHEIM,FRBJB,Y
8718208,HABSHEIM,FRBJC,Y
8718210,SIERENTZ,FRBJE,Y
8718211,BARTENHEIM,FRBJF,Y
8718213,ST LOUIS,FRXLI,Y
8718219,ZILLISHEIM,FRBJG,Y
8718220,ILLFURTH,FRBJH,Y
8718223,ALTKIRCH,FRBJI,Y
8718225,DANNEMARIE,FRBJJ,Y
8718227,RIBEAUVILLE GARE,FRBJL,Y
8718232,HERRLISHEIM PRES COLMAR,FRBJP,Y
8718233,ROUFFACH,FRBJQ,Y
8718234,LOGELBACH,FRBJR,Y
8718235,TURCKHEIM,FRBJS,Y
8718236,WALBACH - LA FORGE,FRBJT,Y
8718237,WIHR AU VAL SOULTZBACH LES BAI,FRBJU,Y
8718238,GUNSBACH GRIESBACH,FRBJV,Y
8718239,MUNSTER,FRMUS,Y
8718240,RANSPACH,FRBJW,Y
8718241,CERNAY,FRBJX,Y
8718242,ASPACH LE PONT,FRBJY,Y
8718243,ASPACH,FRBJZ,Y
8718244,BURNHAUPT,FRBKA,Y
8718245,GUEWENHEIM,FRBKB,Y
8718246,SENTHEIM,FRBKC,Y
8718247,LAUW,FRBKD,Y
8718248,MASEVAUX,FRBKE,Y
8718249,SICKERT,FRBKF,Y
8718250,NIEDERBRUCK,FRBKG,Y
8718251,KIRCHBERG,FRBKH,Y
8718252,OBERBRUCK,FRBKI,Y
8718253,SEWEN,FRBKJ,Y
8718254,LUTTENBACH PRES MUNSTER,FRBKK,Y
8718255,VIEUX THANN,FRBKL,Y
8718256,THANN,FRBKM,Y
8718257,BITSCHWILLER,FRBKN,Y
8718258,WILLER SUR THUR,FRBKO,Y
8718259,MOOSCH,FRBKP,Y
8718260,ST AMARIN,FRBKQ,Y
8718261,WESSERLING,FRBKR,Y
8718262,FELLERING,FRBKS,Y
8718263,ODEREN,FRBKT,Y
8718264,KRUTH,FRBKU,Y
8718265,BREITENBACH,FRBKV,Y
8718266,LUTTERBACH,FRLUT,Y
8718267,RICHWILLER,FRBKW,Y
8718268,WITTELSHEIM,FRBKX,Y
8718269,STAFFELFELDEN,FRBKY,Y
8718270,BOLLWILLER,FRBKZ,Y
8718271,RAEDERSHEIM,FRBLA,Y
8718272,MERXHEIM,FRBLB,Y
8718273,MUHLBACH SUR MUNSTER,FRBLC,Y
8718278,MALMERSPACH,FRBLE,Y
8718281,METZERAL,FRBLF,Y
8718288,THANN SAINT JACQUES,FRBLI,Y
8718400,BELFORT,FRBOR,Y
8718420,BAS EVETTE,FRBLL,Y
8718421,VALDOIE,FRBLN,Y
8718424,TROIS CHENES,FRBLP,Y
8718425,CHEVREMONT,FRBLQ,Y
8718426,PETIT CROIX,FRBLR,Y
8718427,MONTREUX VIEUX,FRBLS,Y
8718450,HERICOURT,FRBLY,Y
8718452,MONTBELIARD,FRXMF,Y
8718453,VOUJEAUCOURT,FRBLZ,Y
8718455,COLOMBIER FONTAINE,FRBMB,Y
8718456,ST MAURICE DOUBS,FRBMC,Y
8718457,L'ISLE SUR LE DOUBS,FRBMD,Y
8718458,RANG,FRBME,Y
8718459,POMPIERRE,FRBMF,Y
8718462,CLERVAL,FRBMG,Y
8718500,VESOUL,FRXVO,Y
8718510,PORT D'ATELIER AMANCE,FRPAA,Y
8718512,PORT SUR SAONE,FRBMK,Y
8718515,GRATTERY,FRBMO,Y
8718516,VAIVRE,FRVRE,Y
8718517,NOIDANS LES VESOUL,FRBMP,Y
8718520,COLOMBIER,FRBMQ,Y
8718521,CREVENEY SAULX,FRBMR,Y
8718523,GENEVREUILLE,FRBMS,Y
8718524,LURE,FRLUR,Y
8718528,MONTUREUX LES BAULAY,FRBMT,Y
8718531,RONCHAMP,FRBMU,Y
8718533,ST LOUP SUR SEMOUSE,FRJBW,Y
8718534,CHAMPAGNEY,FRBMV,Y
8718535,JUSSEY,FRBMW,Y
8718540,MONT LE VERNOIS,FRBNI,Y
8718542,VELLE LE CHATEL,FRCMQ,Y
8718543,RAZE,FRDHI,Y
8718544,NOIDANS LE FERROUX,FRDYD,Y
8718545,FRESNE ST MAMES,FRDYF,Y
8718548,VELLEXON,FRFDI,Y
8718551,SEVEUX,FRFJA,Y
8718552,SAVOYEUX,FRFJB,Y
8718553,AUTET,FRFJC,Y
8718554,MONTUREUX,FRFKU,Y
8718555,VEREUX,FRFJE,Y
8718557,GRAY,FRGRY,Y
8718559,LUXEUIL LES BAINS,FRBNJ,Y
8718562,AILLEVILLERS,FRAIL,Y
8718791,BASEL SBB.,FRBNL,Y
8718793,BALE ST JEAN,FRSTJ,Y
8719080,LOUPERSHOUSE,FRBNN,Y
8719100,THIONVILLE,FRXTH,Y
8719109,WALYGATOR PARC,FRBNO,Y
8719110,MAIZIERES LES METZ,FRBNP,Y
8719111,HAGONDANGE,FRHGD,Y
8719113,UCKANGE,FRBNR,Y
8719116,HETTANGE GRANDE,FRHTG,Y
8719121,KNUTANGE NILVANGE,FRBNS,Y
8719123,HAYANGE,FRBNT,Y
8719129,METZERESCHE,FRBNV,Y
8719130,YUTZ,FRBNW,Y
8719131,KUNTZIG,FRBNX,Y
8719132,DISTROFF,FRBNY,Y
8719133,METZERVISSE,FRBNZ,Y
8719134,KEDANGE,FRBOA,Y
8719135,HOMBOURG BUDANGE,FRBOB,Y
8719137,EBERSVILLER,FRBOF,Y
8719138,ANZELING,FRBOG,Y
8719139,FREISTROFF,FRBOH,Y
8719140,ABONCOURT MOSELLE,FRABM,Y
8719141,REMELFANG,FRBOI,Y
8719146,SARREGUEMINES EST,FRBOK,Y
8719160,BASSE HAM,FRBOL,Y
8719161,KOENIGSMACKER,FRBOM,Y
8719162,MALLING,FRBON,Y
8719163,SIERCK LES BAINS,FRBOO,Y
8719164,APACH MOSELLE,FRBOP,Y
8719168,AUBOUE,FRABE,Y
8719169,HOMECOURT,FRBOQ,Y
8719170,JOEUF,FRBOS,Y
8719171,MOYEUVRE GRANDE,FRBOT,Y
8719173,ROMBAS CLOUANGE,FRBOW,Y
8719174,GANDRANGE AMNEVILLE,FRBOX,Y
8719193,APACH FRONTIERE,FRBOZ,Y
8719197,BETTEMBOURG FRONTIERE,FRBPA,Y
8719203,METZ VILLE,FRADE,Y
8719207,METZ NORD,FRMZN,Y
8719208,WOIPPY,FRBPD,Y
8719210,AUBECOURT,FRBPE,Y
8719211,VATIMONT,FRBPF,Y
8719212,LUCY,FRBPG,Y
8719213,CHENOIS,FRBPH,Y
8719214,HOLACOURT,FRBPI,Y
8719215,ARRAINCOURT,FRBPJ,Y
8719217,RACRANGE,FRBPL,Y
8719218,BERMERING,FRBPM,Y
8719219,MARIMONT LES BENESTROFF,FRBPN,Y
8719220,PELTRE,FRBPO,Y
8719221,COURCELLES SUR NIED,FRBPP,Y
8719222,SANRY SUR NIED,FRBPQ,Y
8719223,REMILLY,FRRMI,Y
8719224,BAUDRECOURT,FRBPR,Y
8719225,LESSE,FRBPS,Y
8719226,BRULANGE,FRBPT,Y
8719228,MORHANGE,FRBPV,Y
8719230,BENESTROFF,FRBEN,Y
8719240,ARS SUR MOSELLE,FRBPY,Y
8719241,ANCY SUR MOSELLE,FRBPZ,Y
8719242,NOVEANT,FRNEN,Y
8719243,ONVILLE,FRONV,Y
8719246,PAGNY SUR MOSELLE,FRBQA,Y
8719247,VANDIERES,FRBQB,Y
8719265,BARONCOURT,FRBQJ,Y
8719266,CONFLANS JARNY,FRCFJ,Y
8719272,HATRIZE,FRBQL,Y
8719273,VALLEROY MOINEVILLE,FRBQM,Y
8719300,FORBACH,FRBQT,Y
8719311,BARONVILLE,FRBRA,Y
8719312,VAHL LES BENESTROFF,FRBRB,Y
8719313,HAN SUR NIED,FRHAN,Y
8719314,HARGARTEN FALCK,FRBRC,Y
8719315,TETERCHEN,FRBRD,Y
8719316,BRETTNACH,FRBRE,Y
8719317,BOUZONVILLE,FRBRF,Y
8719321,MERTEN,FRALV,Y
8719323,MARVILLE,FRCVI,Y
8719324,IRE LE SEC,FRCUG,Y
8719325,BENING,FRBNG,Y
8719327,HOMBOURG HAUT,FRBRI,Y
8719331,ST AVOLD,FRBRJ,Y
8719334,TETING,FRBRK,Y
8719335,FAULQUEMONT,FRBRL,Y
8719338,HERNY,FRBRN,Y
8719340,CREUTZWALD,FRBRO,Y
8719347,STE FONTAINE,FRBRT,Y
8719350,THEDING,FRBRV,Y
8719351,FAREBERSVILLER,FRBRW,Y
8719352,FARSCHVILLER,FRBRX,Y
8719353,DIEBLING,FRBRY,Y
8719354,HUNDLING,FRBRZ,Y
8719355,METZING,FRBSB,Y
8719356,IPPLING,FRBSC,Y
8719360,WELFERDING,FRBSF,Y
8719361,SARREGUEMINES,FRSGS,Y
8719362,REMELFING,FRBSG,Y
8719363,SARREINSMING,FRBSH,Y
8719364,ZETTING,FRBSI,Y
8719365,WITTRING,FRBSJ,Y
8719366,KALHAUSEN,FRKHS,Y
8719367,HERBITZHEIM,FRBSK,Y
8719371,SARRALBE,FRSRB,Y
8719377,WOELFLING LES SARREGUEMINES,FRBSV,Y
8719378,ROHRBACH LES BITCHE,FRBSW,Y
8719379,PETIT REDERCHING,FRBSX,Y
8719380,ENCHENBERG,FRBSZ,Y
8719381,LEMBERG,FRBTA,Y
8719382,BITCHE,FRBTC,Y
8719383,BITCHE CAMP,FRBTD,Y
8719390,FORBACH FRONTIERE,FRBTE,Y
8719392,HANWEILER GRENZE,FRBTF,Y
8719400,LONGWY,FRLWY,Y
8719401,EBRING,FRBTH,Y
8719420,MONTMEDY,FRBTI,Y
8719425,CHARENCY VEZIN,FRBTK,Y
8719427,LONGUYON,FRLGN,Y
8719435,AUDUN LE ROMAN,FRBTL,Y
8719436,FONTOY,FRBTM,Y
8719444,REHON,FRBTN,Y
8719445,CONS LA GRANDVILLE,FRBTO,Y
8719448,LA ROCHE SOUS MONTIGNY,FRBTP,Y
8719449,VIVIERS SUR CHIERS,FRBTQ,Y
8719494,RODANGE FRONTIERE,FRBTS,Y
8719591,MARS LA TOUR,FRMRT,Y
8719960,GROS REDERCHING,FRBTU,Y
8719962,DESTRY,FRBTV,Y
8720065,ROMBACH LE FRANC,FRRBC,Y
8720154,CHATEAUROUX GARE ROUTIERE,FRXGR,Y
8720156,ARGENTON S/CREUSE GARE ROUTIER,FRNCR,Y
8720158,ST GAULTIER (INDRE),FRTIR,Y
8720159,RUFFEC (INDRE),FRRFC,Y
8720160,LE BLANC,FRXNC,Y
8720161,INGRANDES (INDRE),FRNDS,Y
8720180,PAREMPUYRE EGLISE,FRPPY,Y
8720181,LUDON EGLISE,FRUDN,Y
8720182,MARGAUX BOURG,FRMGX,Y
8720183,MOULIS-LISTRAC CARREFOUR D2/D5,FRLRC,Y
8720185,URT CENTRE,FRUTC,Y
8720244,ST SAVIN,FRSSG,Y
8720246,CHAUVIGNY,FRVGY,Y
8720247,ST JULIEN L'ARS,FRJLA,Y
8720248,POITIERS GARE ROUTIERE,FRPGR,Y
8720467,CUSSY LES FORGES,FRSYF,Y
8720468,L'HUIS RENAUD,FRUIS,Y
8720471,SEZANNE EGLISE,FRZNE,Y
8720557,CHAMBRAY LES TOURS,FRYTS,Y
8720677,LE TRANGER,FRTRG,Y
8720678,ST GENOU,FRGNU,Y
8720713,NEUVILLE AUX BOIS CENTRE,FRNVB,Y
8720714,LOURY EGLISE,FRRYG,Y
8720715,CHILLEURS AUX BOIS,FRLRB,Y
8720716,PITHIVIERS MAIL,FRPHM,Y
8720750,DEFENSE (LA).,FRDGA,Y
8720751,PUTEAUX.,FRPTX,Y
8720752,BELVEDERE,FRVER,Y
8720753,SURESNES-LONGC.,FRSLC,Y
8720754,COTEAUX (LES).,FRLCX,Y
8720755,MILONS (LES),FRLML,Y
8720756,PARC-ST-CLOUD,FRPSC,Y
8720757,MUSEE-SEVRES,FRMDS,Y
8720759,BRIMBORION,FRBBR,Y
8720761,MEUDON/SEINE,FRMSS,Y
8720763,MOULINEAUX,FRMLX,Y
8720764,J.H. LARTIGUE,FRJHL,Y
8720775,ISSY-VAL DE S.,FRVDS,Y
8720853,ST LYE LA FORET MAIRIE,FRLYE,Y
8720855,CASINO LACROIX-LAVAL,FRCLV,Y
8721202,STRASBOURG,FRAEG,Y
8721210,MUNDOLSHEIM,FRBUB,Y
8721211,VENDENHEIM,FRVHM,Y
8721212,STEPHANSFELD,FRBUD,Y
8721213,BRUMATH,FRBUF,Y
8721214,MOMMENHEIM,FRMOH,Y
8721215,SCHWINDRATZHEIM,FRBUG,Y
8721216,HOCHFELDEN,FRBUH,Y
8721217,WILWISHEIM,FRBUI,Y
8721218,DETTWILLER,FRBUJ,Y
8721219,STRASBOURG ROETHIG,FRBUK,Y
8721220,STEINBOURG,FRSNG,Y
8721221,ZORNHOFF MONSWILLER,FRBUL,Y
8721222,SAVERNE,FRSNE,Y
8721224,GRAFFENSTADEN,FRBUN,Y
8721225,GEISPOLSHEIM,FRBUO,Y
8721226,FEGERSHEIM LIPSHEIM,FRBUP,Y
8721227,LIMERSHEIM,FRBUQ,Y
8721230,BISCHHEIM,FRBUR,Y
8721231,LA WANTZENAU,FRBUT,Y
8721232,KILSTETT,FRBUU,Y
8721233,GAMBSHEIM,FRBUV,Y
8721234,HERRLISHEIM,FRBUW,Y
8721235,DRUSENHEIM,FRBUX,Y
8721236,SESSENHEIM,FRBVB,Y
8721237,ROUNTZENHEIM,FRBVC,Y
8721240,ROESCHWOOG,FRBVD,Y
8721241,ROPPENHEIM,FRBVF,Y
8721243,SELTZ,FRBVH,Y
8721244,MUNCHHAUSEN,FRBVI,Y
8721245,MOTHERN,FRBVJ,Y
8721246,LAUTERBOURG,FRBVK,Y
8721250,HATTMATT,FRBVL,Y
8721251,DOSSENHEIM SUR ZINSEL,FRBVM,Y
8721252,NEUWILLER LES SAVERNE,FRBVN,Y
8721254,UBERACH,FRBVP,Y
8721262,KALTENHOUSE,FRBVS,Y
8721291,KEHL GRENZE,FRBVU,Y
8721305,HAGUENAU,FRHAG,Y
8721310,SCHWEIGHOUSE SUR MODER,FRSWG,Y
8721312,NEUBOURG,FRBVV,Y
8721313,PFAFFENHOFFEN,FRBVW,Y
8721316,OBERMODERN,FROBM,Y
8721317,BOUXWILLER BAS RHIN,FRBVX,Y
8721320,MERTZWILLER,FRBVY,Y
8721321,MIETESHEIM,FRBVZ,Y
8721322,GUNDERSHOFFEN,FRBWA,Y
8721324,REICHSHOFFEN VILLE,FRBWC,Y
8721325,NIEDERBRONN LES BAINS,FRBWD,Y
8721327,PHILIPPSBOURG,FRBWE,Y
8721329,BANNSTEIN,FRBWF,Y
8721331,EGUELSHARDT,FRBWG,Y
8721334,GETIGNE CENTRE,FRTGC,Y
8721340,WALBOURG,FRBWH,Y
8721341,HOELSCHLOCH SURBOURG,FRBWI,Y
8721342,SOULTZ SOUS FORETS,FRBWJ,Y
8721343,CHATEAU GONTIER CENTRE,FRTCT,Y
8721344,HOFFEN,FRBWK,Y
8721345,HUNSPACH,FRBWL,Y
8721346,RIEDSELTZ,FRBWM,Y
8721347,WISSEMBOURG,FRBWN,Y
8721351,NANTES CENTRE,FRTSC,Y
8721352,TORFOU CENTRE,FRTFC,Y
8721357,SEGRE CENTRE,FRSRC,Y
8721358,SURBOURG,FRBWO,Y
8721360,MARIENTHAL,FRBWP,Y
8721361,BISCHWILLER,FRBWQ,Y
8721366,KURTZENHOUSE,FRBWR,Y
8721367,WEYERSHEIM,FRBWS,Y
8721368,HOERDT,FRBWT,Y
8721374,WINGEN SUR MODER,FRWIM,Y
8721376,WIMMENAU,FRBWY,Y
8721378,INGWILLER,FRBWZ,Y
8721381,MENCHHOFFEN,FRBXA,Y
8721382,ETTENDORF,FRBXC,Y
8721383,ALTECKENDORF,FRBXD,Y
8721387,GRIESBACH,FRBXG,Y
8721388,NIEDERMODERN,FRBXH,Y
8721390,WISSEMBOURG FRONTIERE,FRWSF,Y
8721405,SELESTAT,FRXSQ,Y
8721410,EBERSHEIM,FRBXI,Y
8721411,KOGENHEIM,FRBXJ,Y
8721412,BENFELD,FRBXK,Y
8721413,MATZENHEIM,FRBXL,Y
8721414,ERSTEIN,FRBXM,Y
8721420,SCHERWILLER,FRBXN,Y
8721421,DAMBACH LA VILLE,FRBXO,Y
8721422,EPFIG,FRBXP,Y
8721423,EICHHOFFEN,FRBXQ,Y
8721424,BARR,FRBXR,Y
8721425,GERTWILLER,FRBXS,Y
8721427,GOXWILLER,FRBXT,Y
8721428,OBERNAI,FRBXU,Y
8721429,BISCHOFFSHEIM,FRBXV,Y
8721432,ROSHEIM,FRBXX,Y
8721433,DORLISHEIM,FRBXY,Y
8721450,LINGOLSHEIM,FRBYK,Y
8721451,HOLTZHEIM,FRBYL,Y
8721452,ENTZHEIM AEROPORT,FRBYM,Y
8721453,DUPPIGHEIM,FRBYN,Y
8721454,DUTTLENHEIM,FRBYO,Y
8721455,DACHSTEIN,FRBYP,Y
8721457,MOLSHEIM,FRMOL,Y
8721458,MUTZIG,FRBYQ,Y
8721459,GRESSWILLER,FRBYR,Y
8721462,HEILIGENBERG MOLLKIRCH,FRBYS,Y
8721463,URMATT,FRBYT,Y
8721464,MULLERHOF,FRBYU,Y
8721465,LUTZELHOUSE,FRBYV,Y
8721467,WISCHES,FRBYW,Y
8721468,RUSS HERSBACH,FRBYY,Y
8721469,SCHIRMECK LA BROQUE,FRBYZ,Y
8721472,ROTHAU,FRBZA,Y
8721473,FOUDAY,FRBZB,Y
8721474,ST BLAISE LA ROCHE POUTAY,FRBZC,Y
8721475,SAULXURES,FRBZD,Y
8721476,VITRY-LA-VILLE (MAIRIE),FRVTY,Y
8721477,BOURG BRUCHE,FRBZE,Y
8721478,SAALES,FRBZF,Y
8721480,CHATENOIS BAS RHIN,FRBZG,Y
8721481,VAL DE VILLE,FRBZH,Y
8721482,LA VANCELLE,FRBZI,Y
8721483,LIEPVRE,FRBZJ,Y
8721484,STE CROIX AUX MINES,FRBZK,Y
8721485,STE MARIE AUX MINES,FRBZL,Y
8721494,LE MENILOT,FRMNL,Y
8721496,LES FORGES DE CLAIRVAUX,FRSVX,Y
8721498,DAUDES,FRUDS,Y
8721501,SARREBOURG,FRSBG,Y
8721503,MARNAY SUR MARNE,FRMNY,Y
8721506,CHAUMONT QUARTIER FOCH,FRTQF,Y
8721507,REDING,FRBZM,Y
8721510,IGNEY AVRICOURT,FRBZO,Y
8721511,NOUVEL AVRICOURT,FRBZP,Y
8721512,RECHICOURT LE CHATEAU,FRBZQ,Y
8721513,GONDREXANGE,FRBZS,Y
8721514,HEMING,FRBZT,Y
8721515,ARZVILLER,FRBZU,Y
8721516,LUTZELBOURG,FRBZV,Y
8721517,HOMMARTING,FRBZW,Y
8721519,MERTZWILLER EGLISE,FRBZY,Y
8721520,VILLIERS LE SEC MAIRIE,FRVLM,Y
8721521,VILLIERS LE SEC (LA POSTE),FRVLS,Y
8721522,BUXIERES LES VILLIERS,FRXVL,Y
8721523,ST JEAN DE BASSEL,FRBZZ,Y
8721524,GOSSELMING,FRCAB,Y
8721525,DOLVING,FRCAC,Y
8721526,ROMELFING,FRCAD,Y
8721527,CUTTING,FRCAF,Y
8721528,DOMNON LES DIEUZE,FRCAG,Y
8721529,BASSING,FRCAH,Y
8721530,NEBING,FRCAI,Y
8721531,LOUDREFING,FRCAJ,Y
8721532,MITTERSHEIM,FRCAK,Y
8721533,BERTHELMING,FRBHN,Y
8721534,OBERSTINZEL,FRCAM,Y
8721535,SARRALTROFF,FRCAO,Y
8721536,BETTBORN,FRCAP,Y
8721537,ASPACH LE BAS,FRCAQ,Y
8721540,FENETRANGE,FRCAU,Y
8721541,NIEDERSTINZEL,FRCAV,Y
8721542,WOLFSKIRCHEN,FRCAW,Y
8721543,BISCHTROFF SUR SARRE,FRCAX,Y
8721544,SARREWERDEN,FRCAY,Y
8721545,SARRE UNION,FRCAZ,Y
8721548,SCHOPPERTEN,FRCBA,Y
8721549,KESKASTEL,FRCBB,Y
8721553,ORGES,FROGS,Y
8721554,PONT LA VILLE,FRPVL,Y
8721555,CIRFONTAINES EN AZOIS,FRTZS,Y
8721557,LONGCHAMP SUR AUJON,FRPAJ,Y
8721558,VILLE SOUS LA FERTE,FRVSL,Y
8721560,BAR SUR AUBE HOPITAL,FRSAH,Y
8721561,BAR SUR AUBE PISCINE,FRSAP,Y
8721562,AILLEVILLE,FRVAA,Y
8721563,OERMINGEN,FRCBC,Y
8721564,VOELLERDINGEN,FRCBD,Y
8721565,DOMFESSEL,FRCBE,Y
8721566,DIEMERINGEN,FRCBF,Y
8721568,ADAMSWILLER,FRASW,Y
8721569,TIEFFENBACH STRUTH,FRCBG,Y
8721570,ARSONVAL,FRXAA,Y
8721571,FROHMUHL,FRCBH,Y
8721572,PUBERG,FRCBI,Y
8721573,TRANNES,FRTNS,Y
8721575,BOSSANCOURT,FRSCR,Y
8721580,IMLING,FRCBK,Y
8721592,CHANOY,FRHNY,Y
8721593,MAGNY FOUCHARD,FRMYF,Y
8721594,VENDEUVRE CENTRE,FRVDM,Y
8721598,LUSIGNY SUR BARSE CENTRE,FRYSC,Y
8721601,ROUILLY ST LOUP D21,FRRSL,Y
8721602,ST JULIEN LES VILLAS MAIRIE,FRSJV,Y
8721603,TROYES BLD 14 JUILLET,FRTBD,Y
8721605,TROYES VICTOR HUGO,FRTVH,Y
8721607,LANGRES (BOULIERE),FRVGS,Y
8721609,LANGRES (ST GILLES),FRZGS,Y
8721610,LANGRES (BEL AIR),FRWGS,Y
8721611,ROMILLY-SUR-SEINE (ATEL SNCF),FRRSA,Y
8721612,ROMILLY-SUR-SEINE (HOPITAL),FRRSH,Y
8721613,PONT-SUR-SEINE (FLEMING),FRPSN,Y
8721614,PONT-SUR-SEINE (PL ST MARTIN),FRPSM,Y
8721615,NOGENT-SUR-SEINE (DE GAULLE),FRNSG,Y
8721616,NOGENT-SUR-SEINE (THEATRE),FRNST,Y
8721618,CRANCEY RN,FRRCY,Y
8721666,NIHERNE-SURINS,FRNHR,Y
8721667,PALLUAU (INDRE),FRPLU,Y
8721668,FLERE LA RIVIERE,FRFLR,Y
8721704,CHAUMONT GENDARMERIE,FRTGD,Y
8721705,LANGRES LA MALADIERE,FRUGS,Y
8721814,SENAILLY,FRSLY,Y
8721815,WANNEHAIN FRONTIERE,FRWNH,Y
8722326,LILLE EUROPE,FRLLE,Y
8722341,CALAIS AUTO/TRAIN,FRTCA,Y
8723209,EYCHEIL,FRCBO,Y
8723210,LACOURT,FRCBP,Y
8723211,SOUEIX,FRCBQ,Y
8723212,SEIX,FRCBR,Y
8723213,OUST,FRCBS,Y
8723214,ERCE,FRCBT,Y
8723215,AULUS LES BAINS PONT,FRCBU,Y
8723216,LATRAPE,FRCBV,Y
8723217,GUZET NEIGE PRAT MATAOU,FRCBW,Y
8723218,GUZET ROC HOTEL ROC BLANC,FRCBX,Y
8723326,SERRIERES,FRRRS,Y
